timestamp,memory_usage
1743022708.339731,2007.7265625
1743022709.3413136,2007.7265625
1743022710.3427658,2007.7265625
1743022711.3442733,2007.7265625
1743022712.3457656,2007.7265625
1743022713.347235,2007.7265625
1743022714.3487005,2007.7265625
1743022715.3492916,2007.7265625
1743022716.3508067,2007.7265625
1743022717.3523028,2007.7265625
1743022718.3537762,2007.7265625
1743022719.3552647,2007.7265625
1743022720.3567224,2007.7265625
1743022721.3577452,2007.7265625
1743022722.3592098,2007.7265625
1743022723.3606398,2007.7265625
1743022724.3621118,2007.7265625
1743022725.3635578,2007.7265625
1743022726.364983,2007.7265625
1743022727.3664567,2007.7265625
1743022728.367901,2007.7265625
1743022729.3692684,2007.7265625
1743022730.3707318,2007.7265625
1743022731.3722017,2007.7265625
1743022732.3732986,2007.7265625
1743022733.374752,2007.7265625
1743022734.3761878,2007.7265625
1743022735.3772547,2007.7265625
1743022736.3786812,2007.7265625
1743022737.3801122,2007.7265625
1743022738.381364,2007.7265625
1743022739.3827848,2007.7265625
1743022740.3842309,2007.7265625
1743022741.3856459,2007.7265625
1743022742.3871555,2007.7265625
1743022743.3885992,2007.7265625
1743022744.3892925,2007.7265625
1743022745.3907118,2007.7265625
1743022746.3921475,2007.7265625
1743022747.393273,2007.7265625
1743022748.3947904,2007.7265625
1743022749.3961377,2007.7265625
1743022750.397201,2007.7265625
1743022751.3986194,2007.7265625
1743022752.4000711,2007.7265625
1743022753.4012897,2007.7265625
1743022754.4028025,2007.7265625
1743022755.4042797,2007.7265625
1743022756.405289,2007.7265625
1743022757.4063218,2007.7265625
1743022758.407617,2007.7265625
1743022759.4090533,2007.7265625
