timestamp,memory_usage
1743022295.1495495,1948.640625
1743022296.1514308,1952.43359375
1743022297.152898,1952.515625
1743022298.1543891,1952.54296875
1743022299.1558673,1952.64453125
1743022300.1568978,1952.87890625
1743022301.1583776,1952.87890625
1743022302.1598344,1952.87890625
1743022303.1613183,1953.0703125
1743022304.162789,1953.140625
1743022305.16426,1953.25390625
1743022306.1657119,1953.33984375
1743022307.166614,1953.47265625
1743022308.1674023,1953.5859375
1743022309.1688528,1953.74609375
1743022310.1703253,1953.765625
1743022311.1717956,1953.796875
1743022312.1732483,1953.9453125
1743022313.1747057,1954.3046875
1743022314.1761532,1954.3046875
1743022315.177287,1954.8203125
1743022316.1786373,1955.8515625
1743022317.1800566,1956.109375
1743022318.1812818,1957.3984375
1743022319.182696,1957.65625
1743022320.1841218,1957.9140625
1743022321.1853235,1958.6875
1743022322.1867366,1959.203125
1743022323.1879716,1959.71875
1743022324.1893172,1960.4921875
1743022325.1907163,1961.0078125
1743022326.1921651,1961.5234375
1743022327.193556,1962.0390625
1743022328.194964,1962.8125
1743022329.196364,1963.84375
1743022330.1977468,1964.1015625
1743022331.199188,1964.6171875
1743022332.200605,1965.6484375
1743022333.201283,1965.90625
1743022334.202726,1966.9375
1743022335.204145,1967.1953125
1743022336.205625,1967.7109375
1743022337.207044,1968.48046875
1743022338.207968,1996.22265625
1743022339.2092838,1996.26171875
1743022340.2107546,1996.5546875
1743022341.2122107,1996.8046875
1743022342.213273,1997.05859375
1743022343.2146447,1997.31640625
1743022344.2160795,1997.6171875
1743022345.2172883,1998.5703125
