book_index,similarity_score,title,author,rating,no_of_ratings,no_of_reviews,genres
41.0,0.57,The Throne of Fire,Rick Riordan,4.19,199615,7210,"Fantasy, Mythology, Young Adult, Middle Grade, Fiction, Adventure, Magic"
3178.0,0.423,Anti-Stepbrother,Tijan,4.14,28476,2302,"Romance, New Adult, College, Contemporary, Contemporary Romance, Young Adult, Humor"
10018.0,0.362,The Midwife of Hope River,Patricia Harman,4.03,16861,1814,"Historical Fiction, Fiction, Historical, Adult Fiction, Adult, Audiobook, Romance"
3411.0,0.338,Four Play,Amalie Silver,4.23,87,49,"Romance, Contemporary Romance"
1859.0,0.327,Lincoln in the Bardo,George Saunders,3.75,149272,23186,"Fiction, Historical Fiction, Audiobook, Fantasy, Historical, Literary Fiction, Magical Realism"
39.0,0.318,The Red Pyramid,Rick Riordan,4.1,380698,15462,"Fantasy, Mythology, Young Adult, Middle Grade, Fiction, Adventure, Childrens"
7716.0,0.315,The Midwife's Confession,Diane Chamberlain,4.08,41185,3751,"Fiction, Mystery, Chick Lit, Contemporary, Drama, Audiobook, Womens Fiction"
3351.0,0.315,Say Yes,Tara West,4.22,449,38,"Romance, New Adult, Contemporary, Contemporary Romance"
12361.0,0.301,Asterix the Gaul,RenÃÂ© Goscinny,4.18,28110,739,"Comics, Graphic Novels, Bande DessinÃÂ©e, Fiction, Humor, France, Historical Fiction"
11109.0,0.3,Flame in the Mist,RenÃÂ©e Ahdieh,3.86,44930,6403,"Fantasy, Young Adult, Romance, Retellings, Young Adult Fantasy, Historical Fiction, Fiction"
3296.0,0.296,Slider,Stacy Borel,3.92,4099,321,"Romance, New Adult, Sports, Contemporary Romance, Contemporary, Sports Romance, Baseball"
2494.0,0.291,The Good Spy: The Life and Death of Robert Ames,Kai Bird,3.94,3433,426,"Nonfiction, History, Biography, Espionage, Politics, Biography Memoir, War"
9353.0,0.288,Stubborn Twig: Three Generations in the Life of a Japanese American Family,Lauren Kessler,3.92,966,233,"Nonfiction, History, Japan, Biography, Audiobook, Memoir, Historical"
