book_index,similarity_score,title,author,rating,no_of_ratings,no_of_reviews,genres
7724.0,0.458,After I Do,Taylor Jenkins Reid,3.97,148057,15691,"Romance, Fiction, Contemporary, Audiobook, Chick Lit, Adult, Contemporary Romance"
10706.0,0.45,Arch of Triumph: A Novel of a Man Without a Country,Erich Maria Remarque,4.42,25416,969,"Classics, Fiction, Historical Fiction, German Literature, War, Romance, Germany"
8965.0,0.442,Instructions for Dancing,Nicola Yoon,3.99,46658,9212,"Romance, Young Adult, Contemporary, Fiction, Magical Realism, Fantasy, Audiobook"
1152.0,0.437,How Not To Be a Boy,Robert Webb,4.19,14083,1106,"Nonfiction, Biography, Memoir, Audiobook, Autobiography, Feminism, Comedy"
2076.0,0.424,Dance of Thieves,Mary E. Pearson,4.18,110067,13255,"Fantasy, Romance, Young Adult, Young Adult Fantasy, Fiction, Fantasy Romance, High Fantasy"
8052.0,0.417,Beezus and Ramona,Beverly Cleary,4.02,100137,2480,"Childrens, Fiction, Middle Grade, Classics, Realistic Fiction, Young Adult, Humor"
4266.0,0.404,Fall,Kristen Callihan,4.12,17523,1909,"Romance, Contemporary Romance, Contemporary, Music, New Adult, Adult, Musicians"
6171.0,0.388,You Take It From Here,Pamela Ribon,3.7,712,133,"Fiction, Chick Lit, Drama, Contemporary, Womens Fiction, Relationships, Family"
3846.0,0.376,Transcending Darkness,Airicka Phoenix,4.1,4686,394,"Romance, Contemporary Romance, Dark, Contemporary, Crime, Erotica, New Adult"
9350.0,0.371,The Shadow of the Torturer,Gene Wolfe,3.83,27152,1974,"Fantasy, Science Fiction, Fiction, Science Fiction Fantasy, Speculative Fiction, Novels, Dystopia"
11370.0,0.37,The Rainbow Bridge: Bridge to Inner Peace and to World Peace,Brent N. Hunter,4.2,65,24,"Nonfiction, Self Help"
9283.0,0.366,May Bird and the Ever After,Jodi Lynn Anderson,4.0,7541,554,"Fantasy, Middle Grade, Young Adult, Fiction, Childrens, Adventure, Paranormal"
1968.0,0.365,Last Words,George Carlin,3.97,13790,684,"Nonfiction, Biography, Humor, Comedy, Autobiography, Memoir, Comedian"
6911.0,0.359,"Firestarters: How Innovators, Instigators, and Initiators Can Inspire You to Ignite Your Own Life",Raoul Davis Jr.,4.29,5269,12,"Business, Nonfiction, Self Help, Inspirational, Personal Development, How To, Book Club"
8322.0,0.357,"Mary, Mary",James Patterson,3.99,53548,1616,"Mystery, Fiction, Thriller, Crime, Suspense, Mystery Thriller, Detective"
8282.0,0.347,L'DOR V'DOR: From Generation to Generation,Mark M. Bello,4.51,55,20,
12445.0,0.346,The Memory Police,YÃÂko Ogawa,3.74,74731,11107,"Fiction, Science Fiction, Dystopia, Japan, Fantasy, Japanese Literature, Magical Realism"
2884.0,0.345,Dirty,Kylie Scott,3.88,26849,2962,"Romance, Contemporary Romance, Contemporary, New Adult, Humor, Adult, Music"
6302.0,0.343,Ballet Shoes,Noel Streatfeild,4.07,35912,1637,"Classics, Childrens, Fiction, Middle Grade, Young Adult, Historical Fiction, British Literature"
6207.0,0.34,All Souls: A Family Story from Southie,Michael Patrick MacDonald,4.07,12878,908,"Nonfiction, Memoir, History, Biography, Autobiography, Biography Memoir, School"
3995.0,0.336,Cheetahs Never Win,R.J. Blain,4.32,1281,87,"Romance, Urban Fantasy, Paranormal, Fantasy, Shapeshifters, Paranormal Romance, Magic"
646.0,0.336,Antifragile: Things That Gain from Disorder,Nassim Nicholas Taleb,4.09,49095,4039,"Nonfiction, Philosophy, Business, Economics, Psychology, Science, Finance"
3804.0,0.333,Bleeding Hearts,Alyxandra Harvey,4.21,6619,372,"Vampires, Young Adult, Paranormal, Romance, Fantasy, Paranormal Romance, Supernatural"
9667.0,0.332,"At Swim, Two Boys",Jamie O'Neill,4.1,9082,784,"LGBT, Fiction, Historical Fiction, Gay, Queer, Historical, Ireland"
2799.0,0.329,Finding Sky,Joss Stirling,4.06,21111,1770,"Young Adult, Fantasy, Romance, Paranormal, Paranormal Romance, Supernatural, Urban Fantasy"
5220.0,0.325,The Steele Wolf,Chanda Hahn,4.35,7606,425,"Fantasy, Young Adult, Magic, Romance, Paranormal, Supernatural, Fiction"
1551.0,0.324,All the Queen's Men,Linda Howard,4.1,10548,380,"Romance, Romantic Suspense, Suspense, Contemporary, Contemporary Romance, Mystery, Thriller"
13178.0,0.324,O Young Man,Darussalam,4.43,79,1,Islam
8517.0,0.32,A House of Cards,Jacqueline White,4.57,7,0,
8980.0,0.319,Airtight Willie & Me,Iceberg Slim,3.92,401,18,"Fiction, Short Stories, African American, Crime, Urban, Novels"
11814.0,0.319,Silent Victim,Caroline Mitchell,3.96,28498,1833,"Thriller, Mystery, Fiction, Mystery Thriller, Suspense, Psychological Thriller, Crime"
900.0,0.317,The Chimney Sweeper's Boy,Barbara Vine,3.75,5499,383,"Mystery, Fiction, Crime, Thriller, Mystery Thriller, British Literature, Suspense"
7863.0,0.317,The Invisible Wall: A Love Story That Broke Barriers,Harry Bernstein,4.07,14754,2024,"Nonfiction, Memoir, Biography, History, Biography Memoir, Jewish, Historical"
11938.0,0.313,The Girl Who Played Go,Shan Sa,3.78,5430,587,"Fiction, Historical Fiction, China, Asia, Historical, War, Romance"
1144.0,0.312,Magic's Price,Mercedes Lackey,4.27,21169,453,"Fantasy, Fiction, LGBT, Magic, Science Fiction Fantasy, Romance, High Fantasy"
1457.0,0.311,Snow White Must Die,Nele Neuhaus,3.8,11652,1393,"Mystery, Crime, Fiction, Thriller, Germany, German Literature, Mystery Thriller"
9490.0,0.307,Empower Now: True Stories from 14 Young Minority Professionals,Amber Robins,5.0,2,0,
10205.0,0.305,The Next Always,Nora Roberts,4.12,82092,4231,"Romance, Contemporary Romance, Fiction, Contemporary, Chick Lit, Paranormal, Adult"
12769.0,0.302,Entropy: A New World View,Jeremy Rifkin,3.84,334,33,"Science, Nonfiction, Economics, Society, Environment, Sociology, Physics"
6951.0,0.3,The Seventh Spark: Volume One Ã¢ÂÂ Knights of the Trinity,J.B. Lion,4.29,2537,12,"Novels, Contemporary, Drama, Fiction, Fantasy"
1109.0,0.299,A Question of Blood,Ian Rankin,4.07,13239,479,"Crime, Mystery, Fiction, Scotland, Detective, Mystery Thriller, Thriller"
12049.0,0.298,The Complete Ivory,Doris Egan,4.18,278,25,"Fantasy, Science Fiction, Fiction, Science Fiction Fantasy, Adult, Romance"
6821.0,0.297,My Sister's Keeper,Jodi Picoult,4.09,1186437,36481,"Fiction, Contemporary, Chick Lit, Young Adult, Drama, Adult, Adult Fiction"
2089.0,0.296,Churchill: Walking with Destiny,Andrew Roberts,4.32,8736,892,"Biography, History, Nonfiction, Politics, Biography Memoir, World War II, Audiobook"
1607.0,0.296,Hannah's Hope,Anne Hagan,4.17,47,9,"Mystery, Lesbian Fiction, Lesbian, Fiction"
1762.0,0.292,The Last Child,John Hart,4.14,41292,4815,"Mystery, Fiction, Thriller, Mystery Thriller, Crime, Suspense, Audiobook"
2112.0,0.291,Robin,Dave Itzkoff,4.1,15906,2012,"Biography, Nonfiction, Audiobook, Biography Memoir, Humor, Memoir, Comedy"
7837.0,0.29,Birds of a Feather,Jacqueline Winspear,3.99,42846,3640,"Mystery, Historical Fiction, Fiction, Historical, Audiobook, Historical Mystery, British Literature"
6649.0,0.289,The Farthest Shore,Ursula K. Le Guin,4.12,109005,3400,"Fantasy, Fiction, Young Adult, Classics, Science Fiction Fantasy, High Fantasy, Magic"
139.0,0.289,The Iron Legends,Julie Kagawa,4.24,9287,541,"Fantasy, Young Adult, Romance, Fairies, Paranormal, Fae, Novella"
955.0,0.288,Cry No More,Linda Howard,4.14,15093,1105,"Romance, Romantic Suspense, Suspense, Contemporary, Contemporary Romance, Mystery, Fiction"
10241.0,0.287,When Helping Hurts: How to Alleviate Poverty without Hurting the Poor...and Yourself,Steve Corbett,4.19,12973,1153,"Christian, Nonfiction, Theology, Christianity, Social Justice, Faith, Christian Living"
4656.0,0.285,Dane,Liliana Hart,3.5,10815,729,"Romance, Erotica, Contemporary, Contemporary Romance, Erotic Romance, Novella, Short Stories"
6668.0,0.283,Armageddon Conspiracy,John    Thompson,3.97,29,10,Thriller
8122.0,0.283,Feynman,Jim Ottaviani,3.8,6877,701,"Graphic Novels, Biography, Science, Comics, Nonfiction, History, Physics"
9621.0,0.281,Marketing Management,Philip Kotler,4.05,5846,258,"Business, Management, Nonfiction, Textbooks, Economics, Reference, Entrepreneurship"
8354.0,0.281,The Spy and the Traitor: The Greatest Espionage Story of the Cold War,Ben Macintyre,4.51,61986,5468,"Nonfiction, History, Espionage, Biography, Russia, Politics, Audiobook"
6502.0,0.28,Nice Girls Don't Live Forever,Molly Harper,4.18,14354,624,"Vampires, Paranormal, Romance, Paranormal Romance, Urban Fantasy, Fantasy, Humor"
10534.0,0.276,Love is the Answer God is the Cure,Aimee Cabo Nikolov,4.29,11691,104,"Nonfiction, Contemporary, Adult, True Story, Abuse, Drama, Book Club"
9064.0,0.276,Lock In,John Scalzi,3.91,64283,6533,"Science Fiction, Fiction, Mystery, Audiobook, Thriller, Crime, Science Fiction Fantasy"
6838.0,0.276,The Namesake,Jhumpa Lahiri,4.01,263321,14304,"Fiction, India, Contemporary, Literary Fiction, Novels, Literature, Indian Literature"
10793.0,0.274,Chesapeake,James A. Michener,4.2,24955,1024,"Historical Fiction, Fiction, Historical, American History, Classics, Novels, Adventure"
4869.0,0.273,Once Upon a Marigold,Jean Ferris,4.0,24552,1657,"Fantasy, Young Adult, Romance, Fairy Tales, Middle Grade, Fiction, Childrens"
834.0,0.272,Authority,Jeff VanderMeer,3.53,78967,8001,"Science Fiction, Fiction, Horror, Fantasy, Mystery, Audiobook, Science Fiction Fantasy"
11372.0,0.272,Dyslexic and Un-Stoppable: How Dyslexia Helps Us Create the Life of Our Dreams and How You Can Do It Too,Lucie M. Curtiss,4.0,11,2,
986.0,0.271,Description of Paradise in the Glorious Qur'an,Abdul Halim Ibn Muhammad Nassae As-Salafi,4.43,116,6,Islam
9228.0,0.269,The Secret Heir,Janice Broyles,4.61,136,36,"Historical Fiction, Biblical Fiction, Historical, Fiction"
6325.0,0.269,Body of Evidence,Patricia Cornwell,4.04,75430,1504,"Mystery, Crime, Fiction, Thriller, Mystery Thriller, Suspense, Murder Mystery"
10851.0,0.269,Warrior of the Light,Paulo Coelho,3.69,37160,1948,"Fiction, Philosophy, Spirituality, Self Help, Inspirational, Novels, Literature"
10233.0,0.268,The Heavens May Fall,Allen Eskens,4.16,10372,1255,"Mystery, Fiction, Audiobook, Mystery Thriller, Thriller, Crime, Suspense"
7270.0,0.267,Mornings in Jenin,Susan Abulhawa,4.43,29609,4541,"Historical Fiction, Fiction, Novels, Historical, War, Politics, Israel"
3188.0,0.266,The Wedding,Nicholas Sparks,3.99,155889,6871,"Romance, Fiction, Chick Lit, Contemporary, Adult, Adult Fiction, Contemporary Romance"
409.0,0.266,Ivanhoe,Walter Scott,3.76,93091,2940,"Classics, Fiction, Historical Fiction, Adventure, Historical, Literature, Romance"
13264.0,0.265,Lovesick: a novelistic memoir,Isobel Blackthorn,4.6,5,1,
13139.0,0.264,Get Me Out of Here: My Recovery from Borderline Personality Disorder,Rachel Reiland,3.94,6543,389,"Psychology, Mental Health, Nonfiction, Memoir, Mental Illness, Biography, Self Help"
3882.0,0.264,Twenty-Eight and a Half Wishes,Denise Grover Swank,3.92,31612,2568,"Mystery, Romance, Fiction, Chick Lit, Contemporary, Paranormal, Cozy Mystery"
6687.0,0.263,In Her Name: Redemption,Michael R. Hicks,4.22,2108,100,"Science Fiction, Fantasy, Fiction, Science Fiction Fantasy, Romance, Space Opera, Military Fiction"
4734.0,0.262,City of Heavenly Fire,Cassandra Clare,4.4,367755,27416,"Fantasy, Young Adult, Romance, Paranormal, Urban Fantasy, Vampires, Fiction"
2987.0,0.262,Beautifully Cruel,J.T. Geissinger,4.16,39410,3514,"Romance, Contemporary, Contemporary Romance, Dark, Adult, Erotica, Crime"
12642.0,0.262,Farewell to Manzanar: A True Story of Japanese American Experience During and After the World War II Internment,Jeanne Wakatsuki Houston,3.68,16899,1621,"Nonfiction, History, Memoir, Biography, School, World War II, Historical"
7351.0,0.262,The Sign of Four,Arthur Conan Doyle,3.91,147976,7178,"Classics, Mystery, Fiction, Crime, Detective, Audiobook, Mystery Thriller"
