timestamp,gpu_usage,gpu_memory
1743018606.690799,0.004341408352869671,1.0
1743018607.7231228,0.004341408352869671,1.0
1743018608.7550008,0.004341408352869671,1.0
1743018609.7878337,0.004341408352869671,1.0
1743018610.819279,0.004341408352869671,1.0
1743018611.8507679,0.004341408352869671,1.0
1743018612.8822691,0.004341408352869671,1.0
1743018613.9497664,0.004341408352869671,1.0
1743018615.0176978,0.004341408352869671,1.0
1743018616.0864089,0.004341408352869671,1.0
1743018617.149793,0.004341408352869671,1.0
1743018618.2125435,0.004341408352869671,1.0
1743018619.2684176,0.004341408352869671,1.0
1743018620.3416452,0.004341408352869671,1.0
1743018621.4096384,0.004341408352869671,1.0
