timestamp,gpu_usage,gpu_memory
1743023134.699318,0.004341408352869671,1.0
1743023135.729635,0.004341408352869671,1.0
1743023136.759252,0.004341408352869671,1.0
1743023137.7892506,0.004341408352869671,1.0
1743023138.819204,0.004341408352869671,1.0
1743023139.8504772,0.004341408352869671,1.0
1743023140.8799794,0.004341408352869671,1.0
1743023141.9113417,0.004341408352869671,1.0
1743023142.9821026,0.004341408352869671,1.0
1743023144.0481715,0.004341408352869671,1.0
1743023145.1200755,0.004341408352869671,1.0
1743023146.1782892,0.004341408352869671,1.0
1743023147.242287,0.004341408352869671,1.0
1743023148.2792113,0.004341408352869671,1.0
