book_index,similarity_score,title,author,rating,no_of_ratings,no_of_reviews,genres
72.0,0.279,A Gracious Enemy,Michael G. Kramer,4.33,1491,10,"War, History, Nonfiction, Epic, Contemporary"
1344.0,0.236,Her SEALed Fate,Lori Ryan,4.29,694,92,"Romance, Military Fiction, Romantic Suspense, Contemporary Romance, Amazon, Military Romance, Contemporary"
9779.0,0.226,Hearts at Stake,Alyxandra Harvey,3.96,17417,1258,"Vampires, Young Adult, Paranormal, Fantasy, Romance, Paranormal Romance, Urban Fantasy"
7072.0,0.225,Leading Hybrid and Remote Teams: A Manual on Benchmarking to Best Practices for Competitive Advantage,Gleb Tsipursky,4.43,42,22,"Business, Leadership, Nonfiction"
5812.0,0.219,Upload,Mark McClelland,3.73,175,48,"Science Fiction, Cyberpunk, Fiction, Romance, Dystopia, Suspense"
5294.0,0.213,Six of Hearts,L.H. Cosway,4.04,16512,2017,"Romance, Contemporary, New Adult, Contemporary Romance, Mystery, Magic, Adult"
10514.0,0.202,The Road to Serfdom,Friedrich A. Hayek,4.16,22763,1613,"Economics, Politics, Philosophy, Nonfiction, History, Classics, Political Science"
11572.0,0.2,The Color of Law: A Forgotten History of How Our Government Segregated America,Richard Rothstein,4.45,35424,4811,"Nonfiction, History, Race, Politics, Social Justice, Anti Racist, Law"
7290.0,0.191,The Shock Doctrine: The Rise of Disaster Capitalism,Naomi Klein,4.26,45925,3486,"Nonfiction, Politics, Economics, History, Sociology, Business, Philosophy"
9385.0,0.187,A Boss Valentine In Miami: An Urban Romance Novella,Zarkia,4.85,184,65,
13241.0,0.185,The Device,Patrick Skelton,3.25,61,12,"Science Fiction, Thriller, Fiction, Contemporary, Mystery"
1731.0,0.179,Mindful Eating with delicious raw vegan recipes,NataÃÂ¡a PantoviÃÂ,4.75,36,7,"Vegetarian, Vegan, Self Help, Nonfiction, Nutrition, Spirituality, Adult"
11192.0,0.177,Villa Incognito,Tom Robbins,3.68,18564,770,"Fiction, Humor, Literature, Magical Realism, Novels, Contemporary, American"
12070.0,0.176,Discourse on the Origin of Inequality,Jean-Jacques Rousseau,3.8,16026,729,"Philosophy, Nonfiction, Politics, Classics, France, Sociology, History"
5972.0,0.173,Beneath A Blood Red Moon,Shannon Drake,3.98,2235,108,"Paranormal, Paranormal Romance, Romance, Vampires, Fantasy, Fiction, Mystery"
452.0,0.173,Night Pleasures,Sherrilyn Kenyon,4.2,78292,3123,"Romance, Paranormal, Paranormal Romance, Fantasy, Vampires, Urban Fantasy, Adult"
11805.0,0.172,"Barefoot Gen, Volume Ten: Never Give Up",Keiji Nakazawa,4.33,566,65,"Manga, Graphic Novels, Comics, Japan, History, War, Historical"
6274.0,0.172,The Clockwork Dynasty,Daniel H. Wilson,3.65,4998,839,"Science Fiction, Fantasy, Steampunk, Fiction, Historical Fiction, Historical, Adult"
9105.0,0.168,Single Girl Summer,Deanna Kimberly Burrell,4.07,215,41,"Chick Lit, Fiction, African American, Humor"
10388.0,0.165,The Sparrow,Mary Doria Russell,4.13,72819,8618,"Science Fiction, Fiction, Fantasy, Religion, Science Fiction Fantasy, Speculative Fiction, Aliens"
11829.0,0.164,Curse of the Purple Delhi Sapphire,Rachael Stapleton,4.36,47,17,
10846.0,0.162,The Broken Wings,Kahlil Gibran,3.95,23339,3005,"Classics, Poetry, Fiction, Romance, Novels, Philosophy, Literature"
7389.0,0.161,Food Rules: An Eater's Manual,Michael Pollan,3.99,45918,4104,"Nonfiction, Food, Health, Nutrition, Science, Cooking, Self Help"
10711.0,0.161,The Art of Fielding,Chad Harbach,3.98,111840,10666,"Fiction, Sports, Baseball, Contemporary, Literary Fiction, Novels, Audiobook"
10979.0,0.161,How to Have Confidence and Power in Dealing with People,Les Giblin,4.26,13393,226,"Self Help, Business, Nonfiction, Psychology, Communication, Leadership, Personal Development"
7033.0,0.159,The Blade Artist,Irvine Welsh,3.82,6925,451,"Fiction, Thriller, Crime, Mystery, Contemporary, Scotland, Novels"
11681.0,0.159,Guernica,Dave Boling,4.02,5017,577,"Historical Fiction, Fiction, Spain, War, Historical, Spanish Civil War, World War II"
12188.0,0.157,The Art of Happiness,Dalai Lama XIV,4.17,113096,3174,"Nonfiction, Philosophy, Spirituality, Self Help, Buddhism, Psychology, Religion"
6195.0,0.156,Black Cross,Greg Iles,4.22,12313,688,"Historical Fiction, Fiction, Thriller, War, World War II, Historical, Mystery"
3324.0,0.152,Airhead,Meg Cabot,3.77,38535,2203,"Young Adult, Romance, Chick Lit, Contemporary, Fiction, Science Fiction, Teen"
12111.0,0.146,T4,Ann Clare LeZotte,3.65,1108,239,"Historical Fiction, Poetry, Holocaust, Historical, Young Adult, World War II, Fiction"
12472.0,0.145,Thinking in Bets: Making Smarter Decisions When You Don't Have All the Facts,Annie Duke,3.83,16465,1596,"Business, Nonfiction, Psychology, Self Help, Personal Development, Leadership, Finance"
740.0,0.145,The School for Scandal,Richard Brinsley Sheridan,3.62,7723,243,"Plays, Classics, Drama, Fiction, Theatre, 18th Century, Humor"
7350.0,0.143,61 Hours,Lee Child,4.12,86126,4655,"Thriller, Fiction, Mystery, Crime, Suspense, Action, Mystery Thriller"
7975.0,0.142,The Whole Truth,David Baldacci,4.06,37140,1833,"Fiction, Thriller, Mystery, Suspense, Crime, Mystery Thriller, Action"
1099.0,0.142,Look Back in Anger,John Osborne,3.56,11719,507,"Plays, Drama, Classics, Theatre, Fiction, British Literature, School"
11680.0,0.141,The Wire in the Blood,Val McDermid,4.16,18284,748,"Mystery, Crime, Fiction, Thriller, Mystery Thriller, Suspense, Detective"
11846.0,0.14,The Autobiography of George Muller,George MÃÂ¼ller,4.42,6406,321,"Biography, Christian, Nonfiction, Autobiography, History, Faith, Christianity"
7064.0,0.14,Hannibal Rising,Thomas  Harris,3.55,46274,2284,"Horror, Fiction, Thriller, Crime, Mystery, Suspense, Mystery Thriller"
