book_index,similarity_score,title,author,rating,no_of_ratings,no_of_reviews,genres
8779.0,0.179,MÃÂode skÃÂ³ry,Colin  Barrett,4.03,2031,276,"Short Stories, Fiction, Ireland, Irish Literature, Contemporary, Literary Fiction, 21st Century"
9224.0,0.166,In the Line of Fire: A Memoir,Pervez Musharraf,3.3,1911,182,"Biography, Pakistan, Nonfiction, Politics, History, Memoir, Autobiography"
7934.0,0.161,The Moonlight Child,Karen McQuestion,4.16,71659,4225,"Thriller, Mystery, Fiction, Mystery Thriller, Horror, Suspense, Audiobook"
11509.0,0.16,Ã Â²ÂÃ Â²ÂµÃ Â²Â°Ã Â²Â£ [Aavarana],S.L. Bhyrappa,4.45,4062,506,"Fiction, India, Historical Fiction, Marathi, Novels, Indian Literature, Historical"
10533.0,0.159,A Song of Ice and Fire,George R.R. Martin,4.63,46959,1033,"Fantasy, Fiction, Epic Fantasy, Adventure, Science Fiction Fantasy, High Fantasy, Novels"
1820.0,0.158,Holacracy: The New Management System for a Rapidly Changing World,Brian J. Robertson,3.73,1524,122,"Business, Management, Leadership, Nonfiction, Entrepreneurship, Personal Development, Productivity"
10167.0,0.156,"Ask Again, Yes",Mary Beth Keane,3.94,184325,16102,"Fiction, Contemporary, Audiobook, Literary Fiction, Adult, Adult Fiction, Family"
12693.0,0.156,Eva Luna,Isabel Allende,3.99,50285,2147,"Fiction, Magical Realism, Historical Fiction, Classics, Romance, Spanish Literature, Latin American"
610.0,0.155,The Gods of Guilt,Michael Connelly,4.19,57205,4096,"Mystery, Fiction, Crime, Thriller, Legal Thriller, Audiobook, Mystery Thriller"
11966.0,0.155,The School for Good and Evil,Soman Chainani,4.0,110148,12123,"Fantasy, Middle Grade, Young Adult, Romance, Fiction, Magic, Fairy Tales"
9003.0,0.153,The Dust Beneath Her Feet,Shaheen Ashraf-Ahmed,3.29,14,10,"Historical Fiction, Short Stories"
10969.0,0.151,This Is How It Always Is,Laurie Frankel,4.28,177861,17144,"Fiction, LGBT, Contemporary, Audiobook, Book Club, Adult, Family"
2116.0,0.151,The Rule of Four,Ian Caldwell,3.28,36725,2430,"Fiction, Mystery, Thriller, Historical Fiction, Mystery Thriller, Suspense, Books About Books"
12378.0,0.147,The Solitaire Mystery,Jostein Gaarder,4.17,23445,1551,"Fiction, Philosophy, Fantasy, Young Adult, Mystery, Novels, Magical Realism"
10506.0,0.145,Immortality,Milan Kundera,4.14,36688,2284,"Fiction, Philosophy, Czech Literature, Novels, Literature, Classics, Contemporary"
1090.0,0.144,Wentworth Hall,Abby Grahame,2.88,1365,299,"Historical Fiction, Young Adult, Historical, Romance, Fiction, British Literature, Mystery"
13250.0,0.142,A Kidnapping in Milan: The CIA on Trial,Steve Hendricks,3.43,76,14,"Nonfiction, History, International, Terrorism"
8982.0,0.142,Pawn in Frankincense,Dorothy Dunnett,4.62,3830,247,"Historical Fiction, Historical, Fiction, Adventure, Scotland, 16th Century, Romance"
12830.0,0.141,The Chemistry of Death,Simon Beckett,4.15,28013,1528,"Thriller, Crime, Mystery, Fiction, Mystery Thriller, Audiobook, Suspense"
10510.0,0.141,Building a Second Brain: A Proven Method to Organize Your Digital Life and Unlock Your Creative Potential,Tiago Forte,4.1,10591,1058,"Productivity, Nonfiction, Self Help, Personal Development, Business, Psychology, Technology"
11508.0,0.14,The Starving Heart,Lydia West,4.28,25,3,Science Fiction
1412.0,0.139,Sins of the Son,Frank Lucianus,3.77,53,21,Dark
11376.0,0.137,Dawn of Procyon,Mark R. Healy,4.03,347,61,"Science Fiction, Fiction, Aliens, Adventure"
544.0,0.137,What Alice Forgot,Liane Moriarty,4.08,449123,30633,"Fiction, Chick Lit, Contemporary, Romance, Audiobook, Mystery, Adult"
10903.0,0.136,Outwitting the Devil: The Secret to Freedom and Success,Napoleon Hill,4.26,15277,1417,"Self Help, Nonfiction, Business, Personal Development, Psychology, Philosophy, Spirituality"
157.0,0.136,Persuasion,Jane Austen,4.15,664905,30028,"Classics, Fiction, Romance, Historical Fiction, Literature, Historical, Audiobook"
9433.0,0.136,Dreaming the Eagle,Manda Scott,4.07,4687,411,"Historical Fiction, Fiction, Historical, Fantasy, Mythology, British Literature, Romance"
6277.0,0.135,Rebel,Marie Lu,4.09,28769,3884,"Dystopia, Young Adult, Science Fiction, Fantasy, Romance, Fiction, Audiobook"
11762.0,0.135,Song to the Moon,Laura Giebfried,4.32,38,4,
6851.0,0.133,The History of Love,Nicole Krauss,3.92,133438,12043,"Fiction, Historical Fiction, Romance, Contemporary, Literary Fiction, Novels, Book Club"
7701.0,0.131,Behind Her Eyes,Sarah Pinborough,3.8,148728,22402,"Thriller, Mystery, Fiction, Mystery Thriller, Audiobook, Suspense, Psychological Thriller"
2922.0,0.128,Manwhore +1,Katy Evans,4.06,22272,1762,"Romance, Contemporary Romance, Contemporary, New Adult, Adult, Erotica, Audiobook"
8487.0,0.128,A Thief of Nightshade,J.S. Chancellor,3.9,137,18,"Fantasy, Romance, Paranormal, Young Adult, Fae, Fairies, Fiction"
12969.0,0.127,The Place of the Lion,Charles  Williams,3.85,1364,197,"Fiction, Fantasy, Classics, Christian, Literature, Christian Fiction, Novels"
7319.0,0.126,Swing Time,Zadie Smith,3.56,70187,6261,"Fiction, Contemporary, Literary Fiction, Novels, Audiobook, Africa, Race"
12232.0,0.126,The Lost Symbol,Dan Brown,3.74,592520,29382,"Fiction, Mystery, Thriller, Mystery Thriller, Suspense, Adventure, Historical Fiction"
1139.0,0.126,Deity,Jennifer L. Armentrout,4.34,63754,4096,"Fantasy, Young Adult, Paranormal, Mythology, Romance, Paranormal Romance, Greek Mythology"
10918.0,0.125,The Women of Brewster Place,Gloria Naylor,4.19,20376,1024,"Fiction, Short Stories, Classics, African American, Historical Fiction, Literary Fiction, Contemporary"
11070.0,0.125,The Drowned and the Saved,Primo Levi,4.43,8324,513,"Nonfiction, History, Holocaust, Memoir, Philosophy, War, Biography"
12236.0,0.124,Geek Love,Katherine Dunn,3.96,65172,6804,"Fiction, Horror, Fantasy, Contemporary, Literary Fiction, Novels, Literature"
6805.0,0.124,Blind Traveler Down a Dark River,Robert P. Bennett,3.8,5,4,
673.0,0.124,Proof,David Auburn,3.99,19024,507,"Plays, Drama, Theatre, Fiction, School, Read For School, Contemporary"
12033.0,0.123,"Flim-Flam!: Psychics, ESP, Unicorns, and Other Delusions",James Randi,4.01,3947,144,"Nonfiction, Science, Skepticism, Psychology, Philosophy, Paranormal, History"
12937.0,0.123,Anshuman krit Saral Vastu Gyan,Anshuman Srivastav,5.0,7,2,
7235.0,0.123,The Crying of Lot 49,Thomas Pynchon,3.69,83369,5873,"Fiction, Classics, Literature, Novels, American, Mystery, Literary Fiction"
9242.0,0.123,This Terrible Beauty,Katrin Schumann,4.15,5129,349,"Historical Fiction, Fiction, World War II, Historical, Germany, War, Adult Fiction"
12497.0,0.122,The Day of the Locust,Nathanael West,3.72,21991,1097,"Fiction, Classics, Literature, Novels, American, 20th Century, Literary Fiction"
11056.0,0.122,Bounty from the Box: The CSA Farm Cookbook,Mi Ae Lipe,4.36,109,5,"Cookbooks, Cooking, Culinary, New Adult, Adult"
9524.0,0.122,Bullshit Jobs: A Theory,David Graeber,4.04,22043,3117,"Nonfiction, Economics, Politics, Business, Sociology, Philosophy, Anthropology"
9187.0,0.122,Life in His Hands; the True Story of a Neurosurgeon and a Pianist,Susan Wyndham,4.09,295,22,"Nonfiction, Medical, Medicine, Biography, Memoir"
11205.0,0.122,The Storyteller's Secret,Sejal Badani,4.37,91952,7021,"Fiction, Historical Fiction, India, Romance, Historical, Audiobook, Contemporary"
10834.0,0.121,How to Think Like Leonardo da Vinci: Seven Steps to Genius Every Day,Michael J. Gelb,3.82,6111,479,"Nonfiction, Self Help, Psychology, Art, Personal Development, Biography, Philosophy"
11293.0,0.121,"The History of Sexuality, Volume 1: An Introduction",Michel Foucault,4.03,22052,1126,"Philosophy, Nonfiction, History, Theory, Sexuality, Sociology, Psychology"
6968.0,0.121,The Agony and the Ecstasy,Irving Stone,4.08,88689,2281,"Historical Fiction, Fiction, Art, Classics, Italy, Historical, Art History"
9457.0,0.12,Terms of Enlistment,Marko Kloos,4.04,29134,1747,"Science Fiction, Fiction, Military Fiction, Space Opera, Military Science Fiction, Audiobook, War"
3242.0,0.12,Bianco e Nero parte I: Il potere dei draghi,P. Marina Pieroni,3.74,42,21,Fantasy
10692.0,0.119,The Boy Who Saw In Colours,Lauren  Robinson,4.03,1660,176,"Historical Fiction, Literary Fiction, LGBT, Magical Realism, Fiction, Historical, World War II"
821.0,0.119,The Murder of Roger Ackroyd,Agatha Christie,4.27,247171,19762,"Mystery, Fiction, Classics, Crime, Mystery Thriller, Detective, Thriller"
7706.0,0.119,The Wednesday Sisters,Meg Waite Clayton,3.56,15051,2450,"Fiction, Chick Lit, Historical Fiction, Contemporary, Adult Fiction, Book Club, Womens Fiction"
12379.0,0.119,The Physician,Noah Gordon,4.4,48920,2655,"Historical Fiction, Fiction, Historical, Medieval, Adventure, Medicine, Classics"
10663.0,0.118,The Memoirs of Sherlock Holmes,Arthur Conan Doyle,4.3,94533,2908,"Classics, Mystery, Fiction, Short Stories, Crime, Detective, Audiobook"
11661.0,0.118,The Motivation Manifesto: 9 Declarations to Claim Your Personal Power,Brendon Burchard,4.0,5683,448,"Self Help, Personal Development, Nonfiction, Psychology, Business, Productivity, Leadership"
10609.0,0.117,"Dancing with The Field: Bringing Joy, Passion and Play into Everyday Life",Kris Kelkar,4.36,110,6,"Drama, Book Club"
1428.0,0.117,The Mentor: a love story,Shobana Mahadevan,4.08,93,12,Love
9661.0,0.117,The Everlasting Man,G.K. Chesterton,4.14,9147,798,"Theology, Religion, Philosophy, Christian, Nonfiction, Christianity, Classics"
10436.0,0.116,Before I Go to Sleep,S.J. Watson,3.9,330265,24412,"Thriller, Fiction, Mystery, Mystery Thriller, Suspense, Crime, Adult"
196.0,0.116,The Invention of Hugo Cabret,Brian Selznick,4.22,179972,16024,"Historical Fiction, Fiction, Young Adult, Middle Grade, Childrens, Graphic Novels, Fantasy"
8012.0,0.116,Tesla: Man Out of Time,Margaret Cheney,3.69,6352,456,"Biography, Nonfiction, Science, History, Biography Memoir, Technology, Unfinished"
186.0,0.116,The Mustachioed Woman of Shanghai,Isham Cook,4.38,190,38,
7088.0,0.115,Brooklyn,Colm TÃÂ³ibÃÂ­n,3.69,109081,11867,"Fiction, Historical Fiction, Ireland, Romance, Historical, Irish Literature, Audiobook"
9184.0,0.114,"Entangled Life: How Fungi Make Our Worlds, Change Our Minds & Shape Our Futures",Merlin Sheldrake,4.37,27502,3868,"Nonfiction, Science, Nature, Biology, Environment, Audiobook, Ecology"
2750.0,0.113,The Dom Who Loved Me,Lexi Blake,4.12,13106,842,"BDSM, Romance, Erotica, Contemporary, Romantic Suspense, Erotic Romance, Suspense"
6.0,0.113,The Book Thief,Markus Zusak,4.39,2410045,138420,"Historical Fiction, Fiction, Young Adult, Historical, Classics, War, World War II"
11989.0,0.113,"So Long, and Thanks for All the Fish",Douglas Adams,4.09,166759,3734,"Science Fiction, Fiction, Humor, Fantasy, Comedy, Science Fiction Fantasy, Classics"
74.0,0.112,My Life,Bill Clinton,3.73,48394,1252,"Biography, Nonfiction, Politics, History, Memoir, Autobiography, Presidents"
12128.0,0.112,The Last Book,Zoran ÃÂ½ivkoviÃÂ,3.33,529,71,"Fiction, Fantasy, Mystery, Books About Books, Thriller, Crime, Literature"
3420.0,0.111,A Carpet of Purple Flowers,Tracey-anne McCartney,4.0,51,35,"Romance, Fantasy"
8959.0,0.111,Vanishing Hour,Lisa  King,4.31,42,22,"Fantasy, Science Fiction, Fiction, Thriller"
5185.0,0.111,Darker After Midnight,Lara Adrian,4.37,19289,1118,"Paranormal Romance, Paranormal, Vampires, Romance, Fantasy, Urban Fantasy, Adult"
3364.0,0.11,Elfin,Quinn Loftis,4.1,8582,622,"Fantasy, Young Adult, Romance, Paranormal, Fae, Paranormal Romance, Magic"
13054.0,0.11,The autobiography of Howard Spring;,Howard Spring,4.43,7,1,
9955.0,0.11,The Wisteria Society of Lady Scoundrels,India Holton,3.71,27122,5136,"Romance, Fantasy, Historical Fiction, Historical Romance, Historical, Fiction, Adult"
6865.0,0.11,Making Faces,Amy Harmon,4.3,72648,9321,"Romance, New Adult, Contemporary, Young Adult, Contemporary Romance, Military Fiction, Fiction"
3040.0,0.109,The Devil Drinks Coffee,Destiny Ford,4.07,3604,173,"Mystery, Fiction, Cozy Mystery, Romance, Contemporary, Comedy, Adult"
11589.0,0.109,Revolutionary Suicide,Huey P. Newton,4.45,5486,306,"Nonfiction, History, Politics, Biography, Race, Memoir, Theory"
2490.0,0.108,This Body of Death,Elizabeth  George,4.05,18214,1370,"Mystery, Fiction, Crime, Mystery Thriller, Thriller, Detective, British Literature"
5395.0,0.108,Forest Born,Shannon Hale,4.04,26934,2380,"Fantasy, Young Adult, Fiction, Fairy Tales, Magic, Adventure, Romance"
11457.0,0.108,Persona normal,Benito Taibo,4.4,26359,4819,"Young Adult, Contemporary, Spanish Literature, Fiction, Coming Of Age, Drama, Romance"
7739.0,0.108,Autobiography of Red,Anne Carson,4.28,26424,3087,"Poetry, Fiction, Mythology, LGBT, Queer, Fantasy, Classics"
10039.0,0.108,Monster Hunter Legion,Larry Correia,4.32,14175,489,"Urban Fantasy, Fantasy, Horror, Fiction, Paranormal, Science Fiction, Supernatural"
12111.0,0.108,T4,Ann Clare LeZotte,3.65,1108,239,"Historical Fiction, Poetry, Holocaust, Historical, Young Adult, World War II, Fiction"
5283.0,0.107,Beautiful Malice,Rebecca  James,3.74,7759,930,"Young Adult, Thriller, Mystery, Fiction, Romance, Contemporary, Suspense"
3810.0,0.107,Grayson,F.G. Adams,4.09,470,147,"Military Fiction, Romance, Contemporary, War, Contemporary Romance"
6761.0,0.106,Deep Down Popular,Phoebe Stone,3.65,2651,346,"Realistic Fiction, Young Adult, Middle Grade, Fiction, Romance, Childrens, Contemporary"
12189.0,0.106,Around the World in Eighty Days,Jules Verne,3.94,236048,10278,"Classics, Fiction, Adventure, Science Fiction, France, Travel, Fantasy"
10164.0,0.105,"Captain Hooter teaches ""What To Do While You're High"" in his new book Connoisseur's Guide to the Amsterdam Coffeeshops",Captain Hooter,5.0,1,1,
8336.0,0.105,The Man Who Would Be King,Rudyard Kipling,3.69,12274,674,"Classics, Fiction, Adventure, Short Stories, Historical Fiction, Literature, India"
10906.0,0.105,Infected,Scott Sigler,3.84,20910,1832,"Horror, Science Fiction, Fiction, Thriller, Zombies, Audiobook, Aliens"
12414.0,0.105,Christine,Stephen King,3.83,232488,4857,"Horror, Fiction, Thriller, Fantasy, Supernatural, Paranormal, Mystery"
9352.0,0.105,The Cloud of Unknowing,Anonymous,4.03,4416,190,"Religion, Spirituality, Nonfiction, Christianity, Theology, Philosophy, Classics"
9119.0,0.104,Anissa's Redemption,Zack Love,4.13,184,60,"Romance, Fiction"
10783.0,0.104,Tell Me Everything,Cambria Brockman,3.66,7032,658,"Fiction, Thriller, Mystery, Mystery Thriller, Suspense, Adult, Audiobook"
8028.0,0.104,The Hive,Gregg Olsen,3.83,18566,1122,"Mystery, Fiction, Thriller, Mystery Thriller, Audiobook, Crime, Suspense"
12165.0,0.104,Maligned,Kathleen Papajohn,4.42,19,8,Thriller
3253.0,0.104,Friday Night Alibi,Cassie Mae,3.71,1502,313,"Romance, New Adult, Contemporary, Young Adult, Contemporary Romance, Humor, Chick Lit"
4484.0,0.104,Moon-Kissed,Amelia Hutchins,4.34,1294,144,"Fantasy, Paranormal, Romance, Magic, Dark, Adult, Shapeshifters"
9705.0,0.103,Smoke,Ellen Hopkins,4.33,14280,1084,"Young Adult, Poetry, Fiction, Contemporary, Realistic Fiction, Romance, Teen"
10390.0,0.103,Honor and Polygamy,Omar Farhad,4.25,157,35,"Fiction, Politics, Polygamy, Contemporary"
12342.0,0.103,Self-Reliance and Other Essays,Ralph Waldo Emerson,4.13,18452,491,"Philosophy, Classics, Nonfiction, Essays, Literature, History, Self Help"
4579.0,0.102,The Secret,Elizabeth   Hunter,4.31,6303,403,"Fantasy, Romance, Paranormal, Urban Fantasy, Paranormal Romance, Angels, Fiction"
6332.0,0.102,Dark Heart Surrender,Lee Monroe,3.85,1111,76,"Paranormal, Werewolves, Young Adult, Fantasy, Romance, Paranormal Romance, Vampires"
13071.0,0.102,Living the Wisdom of the Tao,Wayne W. Dyer,4.27,814,65,"Spirituality, Nonfiction, Philosophy, Self Help, Personal Development, Taoism, Religion"
1251.0,0.102,Fatal Breach,Linda Rawlins,4.44,70,14,
5832.0,0.102,The Blackhouse,Peter  May,4.08,38188,3766,"Mystery, Crime, Fiction, Scotland, Thriller, Mystery Thriller, Audiobook"
6653.0,0.102,One in Thine Hand,Gerald N. Lund,4.04,1448,159,"Lds Fiction, Fiction, Historical Fiction, Lds, Religion, Romance, Christian Fiction"
10386.0,0.102,Where the Crawdads Sing,Delia Owens,4.4,2644579,191206,"Fiction, Historical Fiction, Mystery, Audiobook, Romance, Adult, Contemporary"
11298.0,0.101,Inny ÃÂwiat,Gustaw Herling-GrudziÃÂski,3.98,8640,317,"Nonfiction, Polish Literature, School, History, Classics, War, Biography"
8254.0,0.101,Apollyon,Tim LaHaye,3.98,31827,574,"Christian Fiction, Fiction, Christian, Religion, Fantasy, Thriller, Christianity"
12150.0,0.101,Chinese Intelligence Operations,Nicholas Eftimiades,3.7,93,11,"Nonfiction, China, Espionage"
1107.0,0.101,The Third Secret,Steve Berry,3.88,15647,818,"Fiction, Thriller, Mystery, Historical Fiction, Mystery Thriller, Suspense, Adventure"
8655.0,0.101,Darker Shades of Obsession,J.R.  King,4.15,78,15,"Dark, Erotica, BDSM, Erotic Romance, Contemporary Romance"
