book_index,similarity_score,title,author,rating,no_of_ratings,no_of_reviews,genres
8491.0,0.26,"World War II London Blitz Diary: A Woman's Revelations Enduring War and Marriage, Volume 1",Ruby Side Thompson,3.65,476.0,57.0,"Nonfiction, History, Memoir, World War II, Biography, War, British Literature"
8966.0,0.248,True Valor,Dee Henderson,4.26,8778.0,219.0,"Christian Fiction, Christian, Fiction, Romance, Suspense, Mystery, Military Fiction"
712.0,0.248,Letters to a Young Poet,Rainer Maria Rilke,4.3,81731.0,8167.0,"Philosophy, Writing, German Literature, Essays, Literature, Classics, Fiction"
4267.0,0.244,Alguien como yo,ElÃÂ­sabet Benavent,3.79,5321.0,446.0,"Romance, Erotic Romance, Chick Lit, Contemporary, Erotica, Spanish Literature, Adult"
1153.0,0.239,Call of the Hunt,Patricia Briggs,4.57,767.0,26.0,"Urban Fantasy, Paranormal, Fantasy, Shapeshifters, Werewolves, Romance, Paranormal Romance"
2577.0,0.23,Crashed,K. Bromberg,4.52,45429.0,3716.0,"Romance, Sports, Contemporary Romance, Contemporary, Sports Romance, Erotica, Adult"
6927.0,0.23,"More Than Love, A Husband's Tale",Peter B. Forster,4.3,5670.0,26.0,"Nonfiction, Book Club, Inspirational, Education, Memoir, How To"
11427.0,0.229,Journey by Moonlight,Antal Szerb,4.22,8056.0,689.0,"Fiction, Hungarian Literature, Classics, Hungary, Italy, Literature, 20th Century"
6417.0,0.226,The Lady in the Tower,Marie-Louise Jensen,4.07,995.0,83.0,"Historical Fiction, Historical, Young Adult, Romance, Fiction, Historical Romance, Adventure"
3243.0,0.225,Pocketful of Sand,Michelle Leighton,4.02,5426.0,690.0,"Romance, New Adult, Contemporary Romance, Contemporary, Abuse, Adult, Dark"
3805.0,0.222,Noble-Hearted Kate,Marianna Mayer,4.11,35.0,5.0,"Fairy Tales, Fiction, Fantasy, Childrens"
3496.0,0.221,"Four Months, Three Words",C.W. Farnsworth,4.14,3627.0,251.0,"Romance, Sports, Sports Romance, College, Football, Contemporary, New Adult"
3680.0,0.221,To Love and to Cherish,Patricia Gaffney,3.69,980.0,94.0,"Romance, Historical Romance, Historical, Historical Fiction, Fiction, Victorian, Regency"
11504.0,0.221,Sinnabar,Richard Wolkomir,4.29,31.0,4.0,Dystopia
11459.0,0.217,"Proposed Roads to Freedom: Socialism, Anarchism and Syndicalism",Bertrand Russell,3.87,916.0,96.0,"Philosophy, Politics, Nonfiction, History, Economics, Sociology, Political Science"
4984.0,0.217,Sandstorm,James Rollins,3.96,49614.0,2302.0,"Thriller, Fiction, Adventure, Mystery, Action, Science Fiction, Mystery Thriller"
1029.0,0.215,Strange the Dreamer,Laini Taylor,4.29,114517.0,20489.0,"Fantasy, Young Adult, Romance, Fiction, Young Adult Fantasy, Audiobook, Magic"
8323.0,0.214,Born Under a Million Shadows,Andrea Busfield,4.02,3404.0,377.0,"Fiction, Historical Fiction, War, Asia, Coming Of Age, Cultural, Historical"
8091.0,0.213,Mi Planta de Naranja-Lima,JosÃÂ© Mauro de Vasconcelos,4.39,61565.0,7312.0,"Fiction, Classics, Childrens, Novels, Literature, Brazil, Drama"
3494.0,0.212,Dead by Text,Natasha Lukin,5.0,8.0,5.0,
10707.0,0.212,The Milagro Beanfield War,John     Nichols,4.1,10351.0,510.0,"Fiction, Magical Realism, Historical Fiction, Humor, Novels, Literature, Contemporary"
2584.0,0.212,Wings,Aprilynne Pike,3.76,79970.0,5287.0,"Fantasy, Young Adult, Romance, Paranormal, Fairies, Fae, Fiction"
8699.0,0.21,Recreant,Geffrey Kane,4.38,8.0,2.0,
7959.0,0.209,Tikki Tikki Tembo,Arlene Mosel,4.2,64350.0,1096.0,"Picture Books, Childrens, Fiction, Classics, China, Cultural, Folklore"
9309.0,0.205,The Light Fantastic,Terry Pratchett,3.99,145521.0,4934.0,"Fantasy, Fiction, Humor, Comedy, Science Fiction Fantasy, Magic, Adventure"
910.0,0.205,"Cars, Coffee, and a Badass Ninja Toilet",K.C. Hilton,3.8,55.0,18.0,"Adult, Fiction, Humor"
9263.0,0.204,Hitler: 1889-1936 Hubris,Ian Kershaw,4.13,6310.0,228.0,"History, Biography, Nonfiction, World War II, Germany, War, European History"
5999.0,0.202,Deadly Secrets,Angel Sefer,4.63,171.0,37.0,"Mystery, Romantic Suspense, Romance, Mystery Thriller, Contemporary Romance, Suspense, Fiction"
901.0,0.201,Falling Back Together,Kristen Hope Mazzola,4.09,238.0,101.0,"Romance, New Adult, Military Fiction, Contemporary Romance"
4589.0,0.201,The Singer,Elizabeth   Hunter,4.19,8207.0,485.0,"Fantasy, Paranormal, Romance, Urban Fantasy, Angels, Paranormal Romance, Magic"
5007.0,0.2,Sandman Slim,Richard Kadrey,3.94,35644.0,3180.0,"Fantasy, Urban Fantasy, Horror, Fiction, Paranormal, Supernatural, Mystery"
8637.0,0.2,Reign: Genesis,Jeffrey Wergin,3.82,28.0,20.0,
11050.0,0.198,The Cloister Walk,Kathleen Norris,4.05,8785.0,488.0,"Nonfiction, Memoir, Spirituality, Religion, Faith, Christianity, Christian"
3996.0,0.197,A Quiet Kind of Thunder,Sara  Barnard,3.96,12103.0,2038.0,"Contemporary, Young Adult, Romance, Mental Health, Fiction, Disability, Young Adult Contemporary"
9668.0,0.195,The Blue Orchard,Jackson Taylor,3.83,1623.0,268.0,"Historical Fiction, Fiction, Book Club, Historical, Adult Fiction, Novels, Literary Fiction"
1145.0,0.193,Just the Sexiest Man Alive,Julie James,3.92,44542.0,2286.0,"Romance, Contemporary Romance, Contemporary, Chick Lit, Adult, Humor, Fiction"
8563.0,0.192,The Other Woman,Darlene P Winston,3.71,7.0,4.0,
1969.0,0.191,How to Read a Book: The Classic Guide to Intelligent Reading,Mortimer J. Adler,3.98,23547.0,2668.0,"Nonfiction, Self Help, Education, Books About Books, Writing, Reference, Personal Development"
3268.0,0.191,Pepped Up,Ali Dean,3.91,4513.0,290.0,"Romance, Sports, Young Adult, Contemporary, High School, Sports Romance, New Adult"
3699.0,0.191,Origin of the Vampyre,P.J. Parker,4.0,3.0,0.0,Vampires
6020.0,0.191,The Pecan Man,Cassie Dandridge Selleck,4.14,25693.0,2440.0,"Fiction, Historical Fiction, Southern, Audiobook, Book Club, Historical, Mystery"
716.0,0.19,Uncle Vanya,Anton Chekhov,3.85,25155.0,1186.0,"Plays, Classics, Drama, Russia, Fiction, Russian Literature, Theatre"
4043.0,0.19,HOT Pursuit,Lynn Raye Harris,3.96,8389.0,712.0,"Romance, Romantic Suspense, Military Fiction, Suspense, Contemporary Romance, Contemporary, Military Romance"
7725.0,0.189,Gemini Rising,Louann Carroll,4.37,35.0,8.0,Paranormal Romance
4602.0,0.189,Take It All Off,Weston Parker,4.43,899.0,145.0,"Romance, Contemporary Romance"
9491.0,0.189,"Simians, Cyborgs, and Women: The Reinvention of Nature",Donna J. Haraway,4.15,1704.0,71.0,"Feminism, Philosophy, Nonfiction, Theory, Science, Gender, Technology"
3954.0,0.188,Hunting Lust,J.D. Chase,4.13,762.0,44.0,"Romance, BDSM, Erotica, Contemporary Romance, Erotic Romance, Contemporary"
3734.0,0.188,Almost Too Far,A.O. Peart,3.99,164.0,73.0,"Romance, New Adult, Chick Lit, Contemporary Romance, Comedy"
3751.0,0.186,The Time Traveler's Boyfriend,Annabelle Costa,3.82,480.0,66.0,"Time Travel, Romance, Chick Lit, Fantasy, Contemporary Romance, Science Fiction, Paranormal"
4066.0,0.186,Mr. Maybe,Jane Green,3.47,92316.0,1000.0,"Chick Lit, Fiction, Romance, Contemporary, Contemporary Romance, Adult, Adult Fiction"
2565.0,0.185,The Unidentified Redhead,Alice Clayton,4.02,29445.0,2374.0,"Romance, Contemporary Romance, Chick Lit, Contemporary, Humor, Adult, Erotica"
12449.0,0.185,"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",Sam Kean,3.92,49672.0,4497.0,"Science, Nonfiction, History, Chemistry, Audiobook, Popular Science, Historical"
8884.0,0.184,Bloody Truth,John J.  Davis,4.06,123.0,10.0,"Mystery, Thriller, Espionage"
7838.0,0.184,Brown Girl Dreaming,Jacqueline Woodson,4.15,84778.0,11098.0,"Poetry, Memoir, Nonfiction, Middle Grade, Biography, Audiobook, Childrens"
11596.0,0.184,Secret Daughter,Shilpi Somaya Gowda,3.99,73863.0,5761.0,"Fiction, India, Contemporary, Adoption, Book Club, Canada, Adult Fiction"
7301.0,0.184,Roots of To-Be Templars,Widad Akreyi,4.67,39.0,3.0,
4655.0,0.184,Forever Us,Sandi Lynn,4.25,12994.0,588.0,"Romance, Contemporary Romance, Contemporary, New Adult, Erotica, Adult, Love"
7271.0,0.183,Pale Blue Dot: A Vision of the Human Future in Space,Carl Sagan,4.33,35330.0,1264.0,"Science, Nonfiction, Astronomy, Space, Philosophy, Physics, Popular Science"
3995.0,0.182,Cheetahs Never Win,R.J. Blain,4.32,1281.0,87.0,"Romance, Urban Fantasy, Paranormal, Fantasy, Shapeshifters, Paranormal Romance, Magic"
1931.0,0.182,Indelible,Karin Slaughter,4.16,46160.0,1753.0,"Mystery, Thriller, Crime, Fiction, Suspense, Mystery Thriller, Audiobook"
3847.0,0.182,Going Deep,Cari Quinn,4.2,421.0,46.0,"Menage, M M F, Sports, Romance, Westerns, Contemporary, Erotica"
4306.0,0.181,Hidden,Selena Laurence,3.94,710.0,133.0,"Romance, New Adult, Military Fiction, Contemporary, Contemporary Romance, Abuse, Love"
8181.0,0.181,Rogues,George R.R. Martin,3.88,23043.0,2410.0,"Fantasy, Short Stories, Fiction, Anthologies, Science Fiction, Mystery, Science Fiction Fantasy"
8949.0,0.18,Time Enough for Love,Robert A. Heinlein,3.97,34921.0,984.0,"Science Fiction, Fiction, Science Fiction Fantasy, Time Travel, Fantasy, Classics, Speculative Fiction"
647.0,0.18,Reckless Magic,Rachel Higginson,3.94,13971.0,1074.0,"Fantasy, Young Adult, Paranormal, Romance, Magic, Paranormal Romance, Witches"
988.0,0.179,Lilac Girls,Martha Hall Kelly,4.29,286818.0,22091.0,"Historical Fiction, Fiction, World War II, Historical, Audiobook, War, Holocaust"
3557.0,0.179,"Robby J and Jesse: Letters of Love, Friendship, Hardship, and Triumph",Lianna Monk,5.0,2.0,0.0,
9323.0,0.179,Nocturne,Ed McBain,3.85,1843.0,77.0,"Mystery, Crime, Fiction, Thriller, Mystery Thriller, Police, Action"
11373.0,0.178,Living My Life,Emma Goldman,4.32,1671.0,148.0,"Nonfiction, Biography, Feminism, Politics, History, Memoir, Autobiography"
2826.0,0.177,The Treatment,Suzanne Young,4.0,23665.0,2088.0,"Young Adult, Dystopia, Romance, Science Fiction, Fiction, Mental Health, Fantasy"
1967.0,0.177,Showdown,Ted Dekker,3.92,14806.0,553.0,"Christian Fiction, Fiction, Christian, Fantasy, Thriller, Mystery, Suspense"
10242.0,0.177,The War of Two Queens,Jennifer L. Armentrout,4.07,130454.0,13404.0,"Fantasy, Romance, Fantasy Romance, Vampires, New Adult, Fiction, Paranormal"
8981.0,0.176,Shyness and Dignity,Dag Solstad,3.86,3805.0,414.0,"Fiction, Scandinavian Literature, Novels, Contemporary, Literature, Roman, Literary Fiction"
5353.0,0.176,Hunters of Satan's Monsters,Horace S. Mallette,5.0,4.0,3.0,
6069.0,0.175,Holiday Affair,Annie Seaton,3.55,997.0,103.0,"Romance, Contemporary Romance, Contemporary, Adult, Love Story, Chick Lit, Australia"
2840.0,0.175,Tempting the Player,J. Lynn,4.03,21462.0,1203.0,"Romance, Contemporary, Contemporary Romance, Adult, New Adult, Sports, Erotica"
1800.0,0.174,The Angel,Tiffany Reisz,4.44,15669.0,1626.0,"BDSM, Erotica, Romance, Dark, Contemporary, Adult, M M Romance"
11076.0,0.174,Pay It Forward,Catherine Ryan Hyde,4.19,26468.0,1276.0,"Fiction, Contemporary, Inspirational, Young Adult, Drama, Adult, Novels"
872.0,0.174,The Last Juror,John Grisham,3.93,96724.0,2840.0,"Fiction, Thriller, Mystery, Crime, Legal Thriller, Suspense, Mystery Thriller"
1236.0,0.173,The Execution,Sharon Cramer,3.93,884.0,141.0,"Historical Fiction, Historical, Medieval, Romance, Fiction, Fantasy, Thriller"
4215.0,0.173,Say the Word,Julie   Johnson,4.03,4914.0,460.0,"New Adult, Romance, Contemporary Romance, Contemporary, Suspense, Mystery, Fiction"
821.0,0.173,The Murder of Roger Ackroyd,Agatha Christie,4.27,247171.0,19762.0,"Mystery, Fiction, Classics, Crime, Mystery Thriller, Detective, Thriller"
3633.0,0.173,Fifty Kinds of Dead #2,J.A. Fredericks,4.8,5.0,2.0,
8123.0,0.173,Every Dead Thing,John Connolly,3.97,29329.0,2087.0,"Mystery, Thriller, Crime, Fiction, Horror, Mystery Thriller, Suspense"
11575.0,0.172,Quail Farming: Markets and Marketing Strategies,Francis Otieno,4.75,12.0,1.0,
2113.0,0.172,Into the Dark,Cindy Gerard,4.21,4030.0,142.0,"Romantic Suspense, Romance, Suspense, Contemporary, Contemporary Romance, Military Fiction, Military Romance"
8053.0,0.172,Cross Country,James Patterson,3.87,39985.0,2220.0,"Mystery, Fiction, Thriller, Crime, Suspense, Mystery Thriller, Detective"
