book_index,similarity_score,title,author,rating,no_of_ratings,no_of_reviews,genres
5556.0,0.138,Truth,Sherri Hayes,4.14,2482.0,273.0,"BDSM, Romance, Contemporary Romance, Erotic Romance, Dark, M F Romance, Erotica"
10983.0,0.138,The Improbable Wonders of Moojie Littleman,Robin  Gregory,4.23,559.0,127.0,"Fiction, Young Adult, Magical Realism, Fantasy, New Adult, Adult, Novels"
10003.0,0.137,Some Danger Involved,Will Thomas,3.93,7820.0,920.0,"Mystery, Historical Fiction, Fiction, Historical, Historical Mystery, Audiobook, Mystery Thriller"
8767.0,0.137,Caligula,Albert Camus,4.1,12824.0,896.0,"Plays, Classics, Philosophy, Fiction, Drama, France, French Literature"
12078.0,0.137,The Crow,Alison Croggon,4.03,13606.0,554.0,"Fantasy, Young Adult, Fiction, Magic, High Fantasy, Young Adult Fantasy, Adventure"
11753.0,0.137,The Financial Lives of the Poets,Jess Walter,3.7,10575.0,1484.0,"Fiction, Humor, Contemporary, Novels, Literary Fiction, Audiobook, Adult Fiction"
5557.0,0.137,Grasping at Eternity,Karen Amanda Hooper,4.06,2524.0,479.0,"Young Adult, Fantasy, Paranormal, Romance, Paranormal Romance, Magic, Supernatural"
2105.0,0.137,Wings of a Sparrow,Dougie Brimson,4.18,96.0,11.0,Sports
2425.0,0.137,Sanctify,Colee Firman,4.38,184.0,29.0,"Fantasy, Romance, Young Adult, Time Travel"
544.0,0.136,What Alice Forgot,Liane Moriarty,4.08,449123.0,30633.0,"Fiction, Chick Lit, Contemporary, Romance, Audiobook, Mystery, Adult"
453.0,0.136,The Dragon God,Brae Wyckoff,4.45,49.0,14.0,"Fantasy, Dragons"
11503.0,0.136,The Land Uncharted,Keely Brooke Keith,4.08,484.0,92.0,"Romance, Historical Fiction, Christian, Christian Fiction, Historical, Historical Romance, Fiction"
8005.0,0.136,A Very Coco Christmas,Robert Bryndza,3.88,950.0,108.0,"Christmas, Chick Lit, Romance, Holiday, Fiction, Short Stories, Contemporary"
3059.0,0.136,Hey Sunshine,Tia Giacalone,3.9,375.0,73.0,"Romance, New Adult, Contemporary, Contemporary Romance, Young Adult, Fiction"
11682.0,0.136,A Christmas Carol / The Chimes / The Cricket on the Hearth,Charles Dickens,4.14,57896.0,545.0,"Classics, Fiction, Christmas, Short Stories, Literature, Fantasy, Victorian"
12026.0,0.136,Lark,Erica Cope,3.82,2675.0,179.0,"Fantasy, Young Adult, Romance, Paranormal, Paranormal Romance, Magic, Elves"
12713.0,0.136,Le Malade imaginaire,MoliÃÂ¨re,3.65,14423.0,540.0,"Classics, Plays, France, Theatre, Fiction, French Literature, Drama"
8886.0,0.135,In the Eye of the Storm,Robert Thier,4.53,14821.0,672.0,"Romance, Historical, Historical Fiction, Historical Romance, Adventure, Humor, Young Adult"
5388.0,0.135,"Charmed: Season 9, Volume 3",Paul Ruditis,4.2,414.0,36.0,"Comics, Graphic Novels, Fantasy, Witches, Supernatural, Graphic Novels Comics, Urban Fantasy"
12577.0,0.135,Ghosts,Henrik Ibsen,3.82,16041.0,648.0,"Plays, Classics, Drama, Fiction, Theatre, 19th Century, Scandinavian Literature"
12189.0,0.135,Around the World in Eighty Days,Jules Verne,3.94,236048.0,10278.0,"Classics, Fiction, Adventure, Science Fiction, France, Travel, Fantasy"
1026.0,0.135,The House of the Spirits,Isabel Allende,4.27,250196.0,13394.0,"Fiction, Magical Realism, Historical Fiction, Classics, Fantasy, Spanish Literature, Historical"
644.0,0.134,The Pearl,John Steinbeck,3.52,226487.0,11582.0,"Classics, Fiction, Literature, School, Historical Fiction, American, Novels"
9599.0,0.134,The Life We Bury,Allen Eskens,4.01,106237.0,11266.0,"Mystery, Fiction, Thriller, Audiobook, Mystery Thriller, Crime, Suspense"
12071.0,0.134,Fever Dream,Douglas Preston,4.12,33868.0,1712.0,"Mystery, Thriller, Fiction, Suspense, Mystery Thriller, Crime, Horror"
10722.0,0.134,How to Develop Self-Confidence And Influence People By Public Speaking,Dale Carnegie,4.09,7020.0,169.0,"Self Help, Nonfiction, Business, Personal Development, Psychology, Communication, Leadership"
12509.0,0.133,The Fuck-Up,Arthur Nersesian,3.58,11061.0,482.0,"Fiction, Novels, Humor, Contemporary, New York, Coming Of Age, Literature"
7058.0,0.133,The Bad Beginning,Lemony Snicket,3.99,496945.0,20895.0,"Fiction, Young Adult, Childrens, Fantasy, Middle Grade, Mystery, Adventure"
11744.0,0.133,The Desire Map,Danielle LaPorte,3.91,8078.0,394.0,"Self Help, Nonfiction, Personal Development, Spirituality, Productivity, Psychology, Business"
8537.0,0.133,The Dreamer,Scott  Massey,4.28,18.0,5.0,
9941.0,0.132,The Last Summer,Brandy Bruce,4.33,315.0,82.0,"Contemporary, Christian Fiction, Romance, Fiction, Christian, Contemporary Romance, Inspirational"
9311.0,0.132,The Tyranny of Lost Things,Rhiannon Lucy Cosslett,3.76,193.0,18.0,Fiction
10057.0,0.132,The Sisterhood,Michael           Palmer,3.81,2038.0,131.0,"Fiction, Thriller, Mystery, Medical, Suspense, Horror, Crime"
7224.0,0.132,The Valley of Unknowing,Philip Sington,3.85,359.0,62.0,"Historical Fiction, Fiction, Germany, Mystery, Historical, Thriller, Literary Fiction"
9495.0,0.132,Under A Turquoise Sky,Lisa    Carter,4.18,195.0,47.0,"Christian Fiction, Fiction, Suspense, Romance, Mystery, Christian, Inspirational"
5752.0,0.132,Bullet,Laurell K. Hamilton,3.85,33824.0,1287.0,"Urban Fantasy, Paranormal, Vampires, Fantasy, Romance, Paranormal Romance, Fiction"
11678.0,0.132,What Have We Done?,Zoe Moor,0.0,0.0,0.0,
10511.0,0.132,BEHIND CLOSED DOORS: A Daughter's Story,Daniella Dechristopher,4.02,3286.0,171.0,"Nonfiction, Memoir, Abuse, True Crime, Biography, Thriller"
12501.0,0.131,Songs of Innocence and of Experience,William Blake,4.09,47047.0,1293.0,"Poetry, Classics, Fiction, 18th Century, Literature, Romanticism, Art"
8530.0,0.131,Taco,John E. DeJesus,4.32,19.0,6.0,
5872.0,0.131,Mirando a un cielo silencioso,E. Tejero CebriÃÂ¡n,4.42,77.0,32.0,
11335.0,0.131,Pollyanna Grows Up,Eleanor H. Porter,3.84,12977.0,446.0,"Classics, Fiction, Childrens, Young Adult, Romance, Historical Fiction, Middle Grade"
6540.0,0.131,Cat Among the Pigeons,Julia Golding,4.2,2164.0,115.0,"Historical Fiction, Young Adult, Historical, Adventure, Mystery, Fiction, Childrens"
181.0,0.131,Lola and the Boy Next Door,Stephanie Perkins,3.91,162606.0,15400.0,"Young Adult, Romance, Contemporary, Chick Lit, Fiction, Young Adult Contemporary, Realistic Fiction"
5094.0,0.13,Still Life With Crows,Douglas Preston,4.2,37362.0,1937.0,"Thriller, Mystery, Fiction, Horror, Mystery Thriller, Suspense, Crime"
7646.0,0.13,Diplomat of Uram,Richard R. Matthews,4.45,38.0,6.0,"Fantasy, Epic Fantasy, Fiction, Young Adult, Love, Action"
9966.0,0.13,The Narrow Road to the Deep North,Richard Flanagan,4.02,55247.0,6663.0,"Fiction, Historical Fiction, War, Australia, Historical, World War II, Literary Fiction"
676.0,0.13,Once Upon a River,Diane Setterfield,3.95,85369.0,12208.0,"Historical Fiction, Fiction, Fantasy, Magical Realism, Mystery, Historical, Audiobook"
7582.0,0.13,Last Sacrifice,Richelle Mead,4.37,281518.0,12360.0,"Young Adult, Vampires, Fantasy, Paranormal, Romance, Urban Fantasy, Paranormal Romance"
10212.0,0.13,Her Deadly Secrets,Laura Griffin,4.04,2667.0,387.0,"Romantic Suspense, Romance, Suspense, Mystery, Thriller, Fiction, Contemporary"
8276.0,0.129,They Came to Baghdad,Agatha Christie,3.83,20359.0,1685.0,"Mystery, Fiction, Crime, Classics, Thriller, Mystery Thriller, Detective"
7041.0,0.129,The Sleepwalkers: How Europe Went to War in 1914,Christopher   Clark,4.2,10893.0,1089.0,"History, Nonfiction, World War I, War, Politics, European History, World History"
681.0,0.129,The Fever,Megan Abbott,3.1,24541.0,3173.0,"Fiction, Young Adult, Mystery, Thriller, Horror, Contemporary, Mystery Thriller"
11879.0,0.129,White Knight Dom Academy 2nd Semester,Lucian Bane,4.46,154.0,45.0,"BDSM, Erotica, Romance, Humor, Erotic Romance, Adult Fiction"
