book_index,similarity_score,title,author,rating,no_of_ratings,no_of_reviews,genres
10815.0,0.232,"Life, the Universe and Everything",Douglas Adams,4.18,225895,4705,"Science Fiction, Fiction, Humor, Fantasy, Comedy, Science Fiction Fantasy, Classics"
9845.0,0.221,Head On,John Scalzi,4.0,21659,2067,"Science Fiction, Mystery, Fiction, Audiobook, Crime, Science Fiction Fantasy, Thriller"
6037.0,0.217,Alamut,Vladimir Bartol,4.31,11371,1030,"Fiction, Historical Fiction, Classics, Historical, Novels, Literature, Philosophy"
177.0,0.214,Prodigal Summer,Barbara Kingsolver,4.02,109727,7231,"Fiction, Nature, Contemporary, Literary Fiction, Novels, Adult, Adult Fiction"
7512.0,0.211,Go Tell It on the Mountain,James Baldwin,4.04,64574,4512,"Fiction, Classics, African American, Race, Literature, Religion, Novels"
5726.0,0.202,Netherland,Joseph O'Neill,3.41,18040,2558,"Fiction, Novels, New York, Contemporary, Literary Fiction, Literature, Book Club"
12949.0,0.197,Desert Rose: The Life and Legacy of Coretta Scott King,Edythe Scott Bagley,4.26,43,9,"Biography, Nonfiction"
13180.0,0.197,The Mandarins,Simone de Beauvoir,4.18,5410,431,"Fiction, Classics, Philosophy, France, Feminism, French Literature, Novels"
3292.0,0.19,The Shadow of the Wind,Carlos Ruiz ZafÃÂ³n,4.29,601267,48162,"Fiction, Historical Fiction, Mystery, Fantasy, Books About Books, Historical, Spain"
8287.0,0.187,The Sunne in Splendour,Sharon Kay Penman,4.4,21541,1380,"Historical Fiction, Fiction, Historical, Medieval, British Literature, 15th Century, Plantagenet"
11070.0,0.186,The Drowned and the Saved,Primo Levi,4.43,8324,513,"Nonfiction, History, Holocaust, Memoir, Philosophy, War, Biography"
1421.0,0.185,Unju - The Jump,Gleneley Stander,4.61,18,5,"Science Fiction, Fantasy"
7088.0,0.184,Brooklyn,Colm TÃÂ³ibÃÂ­n,3.69,109081,11867,"Fiction, Historical Fiction, Ireland, Romance, Historical, Irish Literature, Audiobook"
4309.0,0.182,Busman's Honeymoon,Dorothy L. Sayers,4.23,20309,1028,"Mystery, Fiction, Crime, Classics, Romance, Mystery Thriller, British Literature"
10148.0,0.18,Blood Wyne,Yasmine Galenorn,4.22,4758,151,"Urban Fantasy, Paranormal, Fantasy, Vampires, Romance, Paranormal Romance, Magic"
3608.0,0.179,Raine,J.C. Valentine,3.9,776,159,"New Adult, Romance, Contemporary Romance, Contemporary, Young Adult, High School, Abuse"
3865.0,0.177,WitchÃ¢ÂÂs Return,Sionna Trenz,4.79,48,36,
7850.0,0.174,"Doubt, a Parable",John Patrick Shanley,4.1,20091,545,"Plays, Drama, Theatre, Fiction, Read For School, School, Religion"
2321.0,0.174,The Little Wax Doll,Peter  Curtis,3.55,328,52,"Horror, Witches, Fiction, Suspense, Gothic, Fantasy, Paranormal"
10318.0,0.172,Flow Down Like Silver,Ki Longfellow,3.98,4609,227,"Historical Fiction, Fiction, Egypt, Historical, Philosophy, Literature, Africa"
1638.0,0.172,The Devil You Know,K.H. Koehler,3.61,99,28,"Urban Fantasy, Fantasy, Angels, Mystery"
12761.0,0.172,Fallen Angels,Walter Dean Myers,3.98,11064,1373,"Historical Fiction, Young Adult, Fiction, War, Banned Books, Historical, Military Fiction"
9931.0,0.171,All Hallows Blood,Raven Corinn Carluk,4.67,12,6,"Vampires, Paranormal Romance"
8202.0,0.169,The Push,Ashley Audrain,4.07,285384,33352,"Thriller, Fiction, Mystery, Mystery Thriller, Audiobook, Contemporary, Adult"
1957.0,0.168,Vampire: The Richard Chase Murders,Kevin M. Sullivan,3.73,143,26,"True Crime, Nonfiction, Crime"
9088.0,0.168,The Kult,Shaun Jeffrey,3.94,328,110,"Horror, Mystery, Thriller, Mystery Thriller, Fiction, Novels, Crime"
9002.0,0.164,Bad Luck Cadet and Bad Luck Officer,Suzie Ivy,4.52,27,6,
9510.0,0.164,The Paris Apartment,Lucy Foley,3.68,405899,35340,"Mystery, Thriller, Fiction, Mystery Thriller, Audiobook, Suspense, Adult"
