timestamp,gpu_usage,gpu_memory
1743021151.56106,0.004341408352869671,1.0
1743021152.6379015,0.004341408352869671,1.0
1743021153.7098434,0.004341408352869671,1.0
1743021154.767965,0.004341408352869671,1.0
1743021155.8458998,0.004341408352869671,1.0
1743021156.9037018,0.004341408352869671,1.0
1743021157.9662766,0.004341408352869671,1.0
1743021159.045631,0.004341408352869671,1.0
1743021160.110657,0.004341408352869671,1.0
1743021161.177985,0.004341408352869671,1.0
1743021162.2501776,0.004341408352869671,1.0
1743021163.3299592,0.004341408352869671,1.0
1743021164.4146538,0.004341408352869671,1.0
1743021165.4817414,0.004341408352869671,1.0
1743021166.5385787,0.004341408352869671,1.0
