book_index,similarity_score,title,author,rating,no_of_ratings,no_of_reviews,genres
78.0,0.994,A Gracious Enemy & After the War Volume One,Michael G. Kramer,4.29,6622.0,19.0,"Epic, Drama, Novels, Contemporary, Fiction"
12668.0,0.994,The Millennium Trilogy,Stieg Larsson,4.46,54323.0,1890.0,"Fiction, Mystery, Thriller, Crime, Suspense, Novels, Contemporary"
2355.0,0.994,When We Were Very Young,A.A. Milne,4.25,25210.0,807.0,"Poetry, Childrens, Classics, Fiction, Fantasy, Animals, Picture Books"
13157.0,0.994,Jassy,Norah Lofts,3.97,318.0,32.0,"Historical Fiction, Fiction, Gothic, Historical, Horror, British Literature, Fantasy"
8004.0,0.993,"Loves Music, Loves to Dance",Mary Higgins Clark,3.93,28530.0,981.0,"Mystery, Fiction, Suspense, Thriller, Mystery Thriller, Crime, Adult"
9606.0,0.993,The Dark Web Murders,Brian O'Hare,4.23,271.0,136.0,"Mystery, Mystery Thriller"
4867.0,0.993,The Wishing Spell,Chris Colfer,4.25,134065.0,10898.0,"Fantasy, Middle Grade, Fiction, Childrens, Young Adult, Fairy Tales, Adventure"
12803.0,0.993,Down to Earth Sociology: Introductory Readings,James M. Henslin,3.79,197.0,14.0,"Sociology, Nonfiction, College, Science, Social Science, Psychology"
9376.0,0.992,Dark Stranger: The Dream,I.T. Lucas,3.76,17006.0,1038.0,"Paranormal, Romance, Fantasy, Paranormal Romance, Vampires, Urban Fantasy, Fiction"
2244.0,0.992,Savage Longings,Cassie Edwards,4.32,144.0,3.0,"Romance, Historical Romance, Historical, Westerns, Western Romance, Historical Fiction"
7033.0,0.992,The Blade Artist,Irvine Welsh,3.82,6925.0,451.0,"Fiction, Thriller, Crime, Mystery, Contemporary, Scotland, Novels"
10021.0,0.992,Mystic,Alyson Noel,3.99,4999.0,270.0,"Fantasy, Young Adult, Paranormal, Romance, Magic, Fiction, Supernatural"
12736.0,0.992,Dom Wars: Round Five,Lucian Bane,4.27,853.0,126.0,
6477.0,0.992,The Touch of Sage,Marcia Lynn McClure,4.11,1583.0,163.0,"Romance, Clean Romance, Westerns, Historical Romance, Historical Fiction, Historical, Fiction"
2655.0,0.992,The Dead Girls' Dance,Rachel Caine,4.04,57716.0,2070.0,"Vampires, Young Adult, Paranormal, Fantasy, Urban Fantasy, Romance, Supernatural"
6779.0,0.992,Be Careful What You Wish for ...,Stef,4.67,3.0,1.0,
10979.0,0.992,How to Have Confidence and Power in Dealing with People,Les Giblin,4.26,13393.0,226.0,"Self Help, Business, Nonfiction, Psychology, Communication, Leadership, Personal Development"
12022.0,0.992,The Pity of It All: A Portrait of the German-Jewish Epoch 1743-1933,Amos Elon,4.34,748.0,95.0,"History, Nonfiction, Germany, Jewish, Judaism, Religion, European History"
11693.0,0.991,Friday,Robert A. Heinlein,3.84,28995.0,884.0,"Science Fiction, Fiction, Science Fiction Fantasy, Speculative Fiction, Fantasy, Adventure, Audiobook"
11896.0,0.991,The Star Diaries: Further Reminiscences of Ijon Tichy,StanisÃÂaw Lem,4.25,8428.0,448.0,"Science Fiction, Fiction, Short Stories, Humor, Polish Literature, Classics, Fantasy"
11192.0,0.991,Villa Incognito,Tom Robbins,3.68,18564.0,770.0,"Fiction, Humor, Literature, Magical Realism, Novels, Contemporary, American"
6317.0,0.991,Molly Moon's Hypnotic Time Travel Adventure,Georgia Byng,3.84,6163.0,203.0,"Fantasy, Childrens, Middle Grade, Fiction, Time Travel, Young Adult, Adventure"
9851.0,0.991,"Furious Hours: Murder, Fraud, and the Last Trial of Harper Lee",Casey Cep,3.78,22677.0,3369.0,"Nonfiction, True Crime, History, Biography, Crime, Audiobook, Mystery"
