book_index,similarity_score,title,author,rating,no_of_ratings,no_of_reviews,genres
961.0,0.997,Mysteria: A book of spooky and fantastic tales,David Hayes,4.66,53.0,3.0,"Horror, Fantasy, Fiction"
11065.0,0.996,The Most Dangerous Game,Richard Connell,3.94,51656.0,2189.0,"Classics, Short Stories, Fiction, Horror, School, Thriller, Adventure"
11481.0,0.996,The Mystery of Marriage: Meditations on the Miracle,Mike Mason,4.25,970.0,128.0,"Marriage, Nonfiction, Christian, Christianity, Theology, Christian Living, Relationships"
7161.0,0.996,Night Road,Kristin Hannah,4.22,167870.0,13495.0,"Fiction, Romance, Chick Lit, Contemporary, Audiobook, Drama, Adult"
291.0,0.996,Crossing the Line,Sherri Hayes,4.02,231.0,55.0,"Contemporary, Romance, Contemporary Romance, Suspense, Romantic Suspense"
10992.0,0.996,The Sands of Time,Sidney Sheldon,3.77,24545.0,632.0,"Fiction, Thriller, Mystery, Romance, Suspense, Mystery Thriller, Crime"
6950.0,0.996,Frisk,Dennis Cooper,3.67,2925.0,264.0,"Fiction, Horror, Queer, LGBT, Gay, Dark, American"
8134.0,0.996,Lord Edgware Dies,Agatha Christie,3.94,46368.0,2960.0,"Mystery, Fiction, Crime, Classics, Mystery Thriller, Detective, Audiobook"
9362.0,0.996,As Nature Made Him: The Boy Who Was Raised as a Girl,John Colapinto,4.01,7289.0,821.0,"Nonfiction, Psychology, Biography, Science, Gender, Memoir, LGBT"
8705.0,0.995,The Servant Boy: A Rags to Riches Novel,Reesha Goral,4.43,144.0,69.0,"Fantasy, Mystery, Fiction"
7363.0,0.995,What Was She Thinking? [Notes on a Scandal],ZoÃÂ« Heller,3.73,22378.0,2113.0,"Fiction, Contemporary, Literary Fiction, Novels, British Literature, Adult, Adult Fiction"
48.0,0.995,Journey to the West: A Long March from Eastern Dream to Western Reality,Biao  Wang,4.33,124.0,35.0,"Memoir, China, Nonfiction, History"
12728.0,0.995,The Society of the Spectacle,Guy Debord,4.03,19522.0,936.0,"Philosophy, Nonfiction, Politics, Theory, Sociology, Art, France"
8962.0,0.995,Grave Secrets,Kathy Reichs,3.98,33789.0,1052.0,"Mystery, Crime, Fiction, Thriller, Mystery Thriller, Suspense, Audiobook"
7641.0,0.995,Confessions,Kanae Minato,4.04,33490.0,6616.0,"Thriller, Mystery, Fiction, Mystery Thriller, Horror, Japan, Japanese Literature"
13256.0,0.995,Living in Darkness,Robin Renee Ray,3.9,140.0,20.0,"Fiction, Vampires"
413.0,0.995,Think Fast or Die,Simon W. Clark,4.14,113.0,29.0,"Thriller, Spy Thriller, Fiction, Terrorism, War, Espionage, Mystery"
8725.0,0.995,Alien Seduction and Destruction,Rannet Taj L'Orange,4.25,12.0,4.0,
647.0,0.995,Reckless Magic,Rachel Higginson,3.94,13971.0,1074.0,"Fantasy, Young Adult, Paranormal, Romance, Magic, Paranormal Romance, Witches"
6862.0,0.995,Death Leaves a Shadow,Gabriel F.W. Koch,4.32,11339.0,34.0,"Fiction, Drama, Contemporary, Mystery, Mystery Thriller, Suspense, Novels"
11519.0,0.995,The Fireman,Joe Hill,3.91,58060.0,7715.0,"Horror, Fiction, Science Fiction, Fantasy, Thriller, Dystopia, Post Apocalyptic"
12408.0,0.995,The Word for World Is Forest,Ursula K. Le Guin,4.03,28379.0,2738.0,"Science Fiction, Fiction, Fantasy, Classics, Speculative Fiction, Science Fiction Fantasy, Novels"
367.0,0.995,A Short History of Nearly Everything,Bill Bryson,4.21,371198.0,15168.0,"Nonfiction, Science, History, Audiobook, Humor, Physics, Popular Science"
339.0,0.995,The Orb of Truth,Brae Wyckoff,3.73,304.0,77.0,"Fantasy, Fiction, Christian, High Fantasy, Christian Fiction, Science Fiction Fantasy, Epic Fantasy"
1788.0,0.995,One of Those Hideous Books Where the Mother Dies,Sonya Sones,3.95,8074.0,888.0,"Young Adult, Poetry, Realistic Fiction, Contemporary, Fiction, Teen, Chick Lit"
10523.0,0.995,Gathering Blue,Lois Lowry,3.82,184860.0,12774.0,"Young Adult, Dystopia, Fiction, Fantasy, Science Fiction, Middle Grade, Classics"
13090.0,0.995,Thomasina,Paul Gallico,4.12,1153.0,122.0,"Fiction, Cats, Animals, Fantasy, Classics, Childrens, Young Adult"
3368.0,0.995,The Boyfriend Thief,Shana Norris,3.75,13033.0,576.0,"Young Adult, Romance, Contemporary, Chick Lit, Realistic Fiction, Contemporary Romance, High School"
8738.0,0.995,"Sing, Unburied, Sing",Jesmyn Ward,4.01,129342.0,15282.0,"Fiction, Magical Realism, Contemporary, Literary Fiction, Audiobook, African American, Race"
7802.0,0.995,Shroud for a Nightingale,P.D. James,4.03,25760.0,722.0,"Mystery, Fiction, Crime, Detective, British Literature, Mystery Thriller, Audiobook"
9401.0,0.995,Purity in Death,J.D. Robb,4.37,29009.0,992.0,"Mystery, Romance, Crime, Fiction, Romantic Suspense, Futuristic, Suspense"
10459.0,0.995,The Misanthrope,MoliÃÂ¨re,3.77,22361.0,613.0,"Plays, Classics, France, Drama, Fiction, Theatre, French Literature"
7678.0,0.995,Hyperion,Dan Simmons,4.26,236539.0,11556.0,"Science Fiction, Fiction, Fantasy, Space Opera, Science Fiction Fantasy, Audiobook, Time Travel"
5544.0,0.995,Veterans of the Psychic Wars,Wayne Gerard Trotman,3.75,80.0,19.0,Science Fiction
9758.0,0.995,Nuts!: Southwest Airlines' Crazy Recipe for Business and Personal Success,Kevin Freiberg,3.93,1858.0,91.0,"Business, Nonfiction, Leadership, Aviation, Biography, Management, Buisness"
9857.0,0.995,Cash,Johnny Cash,4.01,23572.0,837.0,"Music, Biography, Nonfiction, Memoir, Autobiography, Biography Memoir, History"
12231.0,0.995,The Joy of Cooking,Irma S. Rombauer,4.12,180903.0,1332.0,"Cookbooks, Cooking, Food, Nonfiction, Reference, Classics, Culinary"
9111.0,0.995,Barefoot Season,Susan Mallery,3.99,14960.0,1013.0,"Romance, Chick Lit, Fiction, Contemporary Romance, Contemporary, Womens Fiction, Adult"
8890.0,0.995,What the Body Remembers,Shauna Singh Baldwin,3.9,2836.0,216.0,"India, Historical Fiction, Fiction, Canada, Historical, Asia, Literature"
12695.0,0.995,Mindful Self-Discipline: Living with Purpose and Achieving Your Goals in a World of Distractions,Giovanni Dienstmann,4.39,148.0,41.0,"Productivity, Nonfiction, Self Help, Personal Development, Psychology, Management"
7243.0,0.995,The River of Doubt: Theodore Roosevelt's Darkest Journey,Candice Millard,4.17,64128.0,5142.0,"History, Nonfiction, Biography, Adventure, Travel, Presidents, American History"
8114.0,0.995,The Temporal Void,Peter F. Hamilton,4.24,22835.0,566.0,"Science Fiction, Space Opera, Fiction, Fantasy, Audiobook, Science Fiction Fantasy, Space"
8397.0,0.995,Her Final Breath,Robert Dugoni,4.31,59233.0,2586.0,"Mystery, Thriller, Fiction, Crime, Mystery Thriller, Suspense, Audiobook"
11498.0,0.995,The Deep End of the Ocean,Jacquelyn Mitchard,3.87,119527.0,1394.0,"Fiction, Mystery, Contemporary, Chick Lit, Adult Fiction, Drama, Adult"
10606.0,0.995,Even Cowgirls Get the Blues,Tom Robbins,3.78,53637.0,2080.0,"Fiction, Humor, Novels, Literature, Magical Realism, Contemporary, Literary Fiction"
7946.0,0.995,Wonder Boys,Michael Chabon,3.93,35449.0,2161.0,"Fiction, Contemporary, Novels, Literary Fiction, Literature, Humor, LGBT"
10304.0,0.995,American Gods,Neil Gaiman,4.11,894115.0,45276.0,"Fantasy, Fiction, Mythology, Urban Fantasy, Audiobook, Science Fiction, Science Fiction Fantasy"
11502.0,0.995,"Yes, That's What They Call Me, Nobody",Dhananjay Singh,4.5,34.0,19.0,
1325.0,0.995,Disruption,Jessica Shirvington,4.16,3648.0,547.0,"Young Adult, Dystopia, Science Fiction, Romance, Fantasy, Fiction, Thriller"
90.0,0.995,Outliers: The Story of Success,Malcolm Gladwell,4.19,744820.0,31439.0,"Nonfiction, Psychology, Business, Self Help, Sociology, Science, Audiobook"
11934.0,0.995,No One Belongs Here More Than You,Miranda July,3.8,38987.0,4307.0,"Short Stories, Fiction, Contemporary, Literary Fiction, American, Adult Fiction, Literature"
12680.0,0.995,Blood of Elves,Andrzej Sapkowski,4.1,187097.0,10127.0,"Fantasy, Fiction, Audiobook, High Fantasy, Polish Literature, Adult, Adventure"
8628.0,0.995,The Cleaning Agency,Ayn Bootham,3.53,17.0,3.0,
11895.0,0.994,Wild Lives: Leading Conservationists on the Animals and the Planet They Love,Lori  Robinson,4.09,33.0,12.0,"Nonfiction, Science, Animals, Nature, Ecology, Environment"
760.0,0.994,Things a Little Bird Told Me: Confessions of the Creative Mind,Biz Stone,3.93,3850.0,413.0,"Business, Nonfiction, Biography, Memoir, Technology, Entrepreneurship, Leadership"
