timestamp,gpu_usage,gpu_memory
1743022761.9010231,0.004341408352869671,1.0
1743022762.9339483,0.004341408352869671,1.0
1743022763.9689255,0.004341408352869671,1.0
1743022765.001153,0.004341408352869671,1.0
1743022766.0331793,0.004341408352869671,1.0
1743022767.0656655,0.004341408352869671,1.0
1743022768.1005874,0.004341408352869671,1.0
1743022769.1320457,0.004341408352869671,1.0
1743022770.163998,0.004341408352869671,1.0
1743022771.1969392,0.004341408352869671,1.0
1743022772.229155,0.004341408352869671,1.0
1743022773.2614286,0.004341408352869671,1.0
1743022774.293822,0.004341408352869671,1.0
1743022775.326581,0.004341408352869671,1.0
1743022776.3596103,0.004341408352869671,1.0
1743022777.3938458,0.004341408352869671,1.0
1743022778.4277425,0.004341408352869671,1.0
1743022779.4603279,0.004341408352869671,1.0
1743022780.4923267,0.004341408352869671,1.0
1743022781.5251746,0.004341408352869671,1.0
1743022782.5576108,0.004341408352869671,1.0
1743022783.5906918,0.004341408352869671,1.0
1743022784.6248758,0.004341408352869671,1.0
1743022785.657192,0.004341408352869671,1.0
1743022786.6899438,0.004341408352869671,1.0
1743022787.722527,0.004341408352869671,1.0
1743022788.754979,0.004341408352869671,1.0
1743022789.7881258,0.004341408352869671,1.0
1743022790.8200538,0.004341408352869671,1.0
1743022791.8537967,0.004341408352869671,1.0
1743022792.8867128,0.004341408352869671,1.0
1743022793.920735,0.004341408352869671,1.0
1743022794.9541364,0.004341408352869671,1.0
1743022795.9866517,0.004341408352869671,1.0
1743022797.019436,0.004341408352869671,1.0
1743022798.0517588,0.004341408352869671,1.0
1743022799.0843277,0.004341408352869671,1.0
1743022800.1169481,0.004341408352869671,1.0
1743022801.1491823,0.004341408352869671,1.0
1743022802.181731,0.004341408352869671,1.0
1743022803.2158735,0.004341408352869671,1.0
1743022804.248161,0.004341408352869671,1.0
1743022805.323925,0.004341408352869671,1.0
1743022806.4066842,0.004341408352869671,1.0
1743022807.4862945,0.004341408352869671,1.0
1743022808.5203788,0.004341408352869671,1.0
1743022809.5986536,0.004341408352869671,1.0
