timestamp,memory_usage
1746045331.509248,933.07421875
1746045332.5107863,1206.66015625
1746045333.512307,1206.859375
1746045334.5138,1207.00390625
1746045335.5147722,1222.12890625
1746045336.516298,1222.546875
1746045337.5177767,1222.546875
1746045338.5185823,1222.76171875
1746045339.520104,1222.76171875
1746045340.52159,1222.76171875
1746045341.5227697,1222.9765625
1746045342.5242667,1222.9765625
1746045343.5257797,1222.9765625
1746045344.5273101,1222.9765625
1746045345.528325,1222.9765625
1746045346.5298693,1222.9765625
1746045347.5307784,1222.9765625
1746045348.5322258,1222.9765625
1746045349.5337646,1223.15234375
1746045350.5352468,1223.15234375
1746045351.5367427,1223.38671875
1746045352.5380123,1223.38671875
1746045353.5394974,1223.63671875
1746045354.5409873,1223.63671875
1746045355.5424294,1223.86328125
1746045356.5439007,1223.86328125
1746045357.545328,1223.86328125
1746045358.5467012,1224.36328125
1746045359.5474792,1224.36328125
1746045360.5488243,1224.36328125
1746045361.550245,1224.36328125
1746045362.550796,1224.5859375
1746045363.5521781,1224.5859375
1746045364.5536046,1224.5859375
1746045365.5546842,1224.5859375
1746045366.5560696,1224.5859375
1746045367.5575104,1224.5859375
1746045368.5587,1224.5859375
1746045369.5601673,1225.1328125
1746045370.5616517,1225.1328125
1746045371.5627935,1225.1328125
1746045372.564268,1225.1328125
1746045373.56578,1225.1328125
1746045374.5673187,1225.1328125
1746045375.568199,1225.3515625
1746045376.5696883,1225.3515625
1746045377.5707846,1225.6015625
1746045378.5722623,1225.6015625
1746045379.5737243,1225.6015625
1746045380.5752017,1225.84375
1746045381.576678,1225.84375
1746045382.5781305,1225.84375
1746045383.5794675,1225.84375
1746045384.5809743,1226.09375
1746045385.5824652,1226.09375
1746045386.5839458,1226.33984375
1746045387.5854084,1226.33984375
1746045388.586724,1226.33984375
1746045389.5881426,1226.33984375
1746045390.5895157,1226.33984375
1746045391.5907786,1226.57421875
1746045392.5922625,1226.57421875
1746045393.5937164,1226.57421875
1746045394.5947766,1226.57421875
1746045395.5962214,1226.57421875
1746045396.5976872,1226.57421875
1746045397.5991597,1226.57421875
1746045398.6006258,1226.57421875
1746045399.6020892,1226.57421875
1746045400.6027694,1226.7890625
1746045401.6042032,1226.7890625
1746045402.6056228,1226.7890625
1746045403.6070902,1226.7890625
1746045404.6084898,1227.03125
1746045405.6099584,1227.03125
1746045406.6107326,1227.28515625
1746045407.6122441,1227.28515625
1746045408.613724,1227.28515625
1746045409.6151953,1227.5390625
1746045410.6167233,1227.5390625
1746045411.6182368,1227.5390625
1746045412.619642,1227.5390625
1746045413.6210449,1227.7890625
1746045414.622478,1227.7890625
1746045415.6239269,1227.7890625
1746045416.6253488,1227.7890625
1746045417.6267965,1227.7890625
1746045418.6281989,1227.7890625
1746045419.6286778,1227.7890625
1746045420.6293008,1227.7890625
1746045421.6306903,1227.7890625
1746045422.6320527,1227.7890625
1746045423.6335688,1227.7890625
1746045424.6347737,1227.7890625
1746045425.6362658,1227.7890625
1746045426.637752,1227.7890625
1746045427.6387866,1227.7890625
1746045428.6402402,1227.7890625
1746045429.6414478,1227.7890625
1746045430.6427653,1228.00390625
1746045431.6442113,1228.00390625
1746045432.6456301,1228.25390625
1746045433.6471007,1228.25390625
1746045434.6484861,1228.25390625
1746045435.649981,1228.25390625
1746045436.6508317,1228.25390625
1746045437.652308,1228.25390625
1746045438.6537406,1228.25390625
1746045439.6551912,1228.5078125
1746045440.656672,1228.5078125
1746045441.6581147,1228.5078125
1746045442.6587007,1228.5078125
1746045443.6601546,1228.5078125
1746045444.6615822,1228.5078125
1746045445.6627297,1228.5078125
1746045446.6641629,1228.5078125
1746045447.6655807,1228.5078125
1746045448.6667416,1228.5078125
1746045449.6681566,1228.5078125
1746045450.6688237,1228.5078125
1746045451.6696446,1228.5078125
1746045452.6707523,1228.5078125
1746045453.6722152,1228.73828125
1746045454.6736562,1228.73828125
1746045455.6747296,1228.73828125
1746045456.6761608,1228.73828125
1746045457.6775515,1228.73828125
1746045458.6787047,1228.73828125
1746045459.6802025,1228.73828125
1746045460.6816294,1228.73828125
1746045461.682719,1228.73828125
1746045462.684146,1228.73828125
1746045463.6856027,1228.73828125
1746045464.6867516,1228.73828125
1746045465.6878824,1228.73828125
1746045466.6893024,1228.96875
1746045467.6907356,1228.96875
1746045468.6922166,1228.96875
1746045469.6936555,1228.96875
1746045470.6950915,1228.96875
1746045471.696567,1228.96875
1746045472.6980443,1228.96875
1746045473.698762,1228.96875
1746045474.7002134,1228.96875
1746045475.7016823,1228.96875
1746045476.702776,1229.21484375
1746045477.704234,1229.21484375
1746045478.7057047,1229.21484375
1746045479.7067258,1229.21484375
1746045480.7081661,1229.21484375
1746045481.7096386,1229.21484375
1746045482.7107751,1229.21484375
1746045483.712225,1229.21484375
1746045484.713676,1229.46484375
1746045485.715152,1229.46484375
1746045486.716631,1229.46484375
1746045487.718116,1229.46484375
1746045488.7193894,1229.46484375
1746045489.720834,1229.46484375
1746045490.7223032,1229.46484375
1746045491.7237813,1229.46484375
1746045492.7252257,1229.46484375
1746045493.7267084,1229.71484375
1746045494.7281587,1229.71484375
1746045495.7296417,1229.71484375
1746045496.730736,1229.71484375
1746045497.7322128,1229.71484375
1746045498.733655,1229.71484375
1746045499.7350981,1229.71484375
1746045500.7365322,1229.71484375
1746045501.7380135,1229.71484375
1746045502.739438,1229.71484375
1746045503.7408636,1229.71484375
1746045504.7423093,1229.71484375
1746045505.7437544,1229.71484375
1746045506.745219,1229.71484375
1746045507.7466562,1229.71484375
1746045508.7478526,1229.71484375
1746045509.7492812,1229.71484375
1746045510.7507024,1229.71484375
1746045511.7521389,1229.71484375
1746045512.7535963,1229.96484375
1746045513.7546976,1229.96484375
1746045514.756114,1229.96484375
1746045515.7575247,1229.96484375
1746045516.758304,1230.21484375
1746045517.7587404,1230.21484375
1746045518.760191,1230.21484375
1746045519.7616012,1230.21484375
1746045520.762709,1230.21484375
1746045521.7641668,1230.21484375
1746045522.7656362,1230.21484375
1746045523.767127,1230.21484375
1746045524.7681117,1230.4296875
1746045525.769547,1230.4296875
1746045526.7707615,1230.4296875
1746045527.772228,1230.65625
1746045528.7736492,1230.65625
1746045529.7747684,1230.65625
1746045530.7762651,1230.90625
1746045531.7777793,1230.90625
1746045532.7792776,1230.90625
1746045533.7807357,1230.90625
1746045534.7822173,1230.90625
1746045535.7827303,1230.90625
1746045536.7841887,1231.125
1746045537.7856276,1231.125
1746045538.7871165,1231.125
1746045539.7885146,1231.125
1746045540.78996,1231.125
1746045541.7907932,1231.125
1746045542.792272,1231.125
1746045543.7937214,1231.125
1746045544.7947478,1231.125
1746045545.7962143,1231.125
1746045546.7976687,1231.125
1746045547.7991185,1231.125
1746045548.8005419,1231.125
1746045549.8020167,1231.125
1746045550.8027415,1231.328125
1746045551.8041518,1231.58203125
1746045552.8055985,1231.58203125
1746045553.8067145,1231.58203125
1746045554.8081844,1231.82421875
1746045555.8090258,1231.82421875
1746045556.8104587,1231.82421875
1746045557.8119373,1237.90625
1746045558.8133688,1238.1640625
1746045559.814741,1238.1640625
1746045560.81621,1238.1640625
1746045561.8176446,1238.40234375
1746045562.818708,1238.40234375
1746045563.8201106,1238.40234375
1746045564.821549,1238.40234375
1746045565.8227544,1238.40234375
1746045566.8242135,1238.40234375
1746045567.8256469,1238.40234375
1746045568.8267317,1238.66015625
1746045569.8281834,1238.66015625
1746045570.8296087,1238.91796875
1746045571.8307354,1238.91796875
1746045572.8322158,1239.17578125
1746045573.83367,1239.17578125
1746045574.8347564,1239.43359375
1746045575.836224,1239.43359375
1746045576.837697,1239.43359375
1746045577.8387861,1239.43359375
1746045578.84025,1239.69140625
1746045579.8417106,1239.69140625
1746045580.842771,1239.69140625
1746045581.844231,1239.94140625
1746045582.8456879,1239.94140625
1746045583.8467455,1239.94140625
1746045584.848206,1239.94140625
1746045585.8488266,1240.19921875
1746045586.8493066,1240.19921875
1746045587.8507454,1240.19921875
1746045588.8522034,1240.19921875
1746045589.85368,1240.19921875
1746045590.8548794,1240.19921875
1746045591.856371,1240.19921875
1746045592.857811,1240.71484375
1746045593.8592575,1240.71484375
1746045594.860719,1240.71484375
1746045595.8621674,1240.71484375
1746045596.8627443,1240.97265625
1746045597.8642173,1240.97265625
1746045598.865659,1240.97265625
1746045599.867093,1240.97265625
1746045600.8685236,1240.97265625
1746045601.870025,1240.97265625
1746045602.8707418,1240.97265625
1746045603.8721795,1240.97265625
1746045604.873617,1240.97265625
1746045605.874729,1240.97265625
1746045606.8761759,1240.97265625
1746045607.877557,1240.97265625
1746045608.8785253,1241.48046875
1746045609.8800182,1241.48046875
1746045610.8814573,1241.48046875
1746045611.8827243,1241.48046875
1746045612.8841603,1241.48046875
1746045613.8856106,1241.48046875
1746045614.8867154,1241.48046875
1746045615.8881664,1241.48046875
1746045616.889552,1241.48046875
1746045617.890771,1241.48046875
1746045618.8922455,1241.48046875
1746045619.893704,1241.48046875
1746045620.8951538,1241.48046875
1746045621.896628,1241.48046875
1746045622.8979592,1241.48046875
1746045623.899412,1241.48046875
1746045624.9008777,1241.48046875
1746045625.902328,1241.48046875
1746045626.9038074,1241.48046875
1746045627.9052677,1241.7109375
1746045628.9067292,1241.7109375
1746045629.907775,1241.7109375
1746045630.9092932,1241.7109375
1746045631.9107513,1241.7109375
1746045632.9122124,1241.7109375
1746045633.913671,1241.7109375
1746045634.9147224,1241.7109375
1746045635.916188,1241.7109375
1746045636.9176548,1241.7109375
1746045637.918952,1241.7109375
1746045638.9204767,1241.92578125
1746045639.9219487,1241.92578125
1746045640.9234226,1241.92578125
1746045641.924899,1242.18359375
