timestamp,gpu_usage,gpu_memory
1743022893.2550583,0.004341408352869671,1.0
1743022894.2884843,0.004341408352869671,1.0
1743022895.320852,0.004341408352869671,1.0
1743022896.3538046,0.004341408352869671,1.0
1743022897.3867435,0.004341408352869671,1.0
1743022898.419977,0.004341408352869671,1.0
1743022899.4531689,0.004341408352869671,1.0
1743022900.4861455,0.004341408352869671,1.0
1743022901.5203052,0.004341408352869671,1.0
1743022902.6073103,0.004341408352869671,1.0
1743022903.6872478,0.004341408352869671,1.0
1743022904.76805,0.004341408352869671,1.0
1743022905.841145,0.004341408352869671,1.0
1743022906.9387224,0.004341408352869671,1.0
1743022907.9716933,0.004341408352869671,1.0
