book_index,similarity_score,title,author,rating,no_of_ratings,no_of_reviews,genres
7775.0,0.9769999980926514,The Water Dancer,Ta-Nehisi Coates,4.07,105461.0,11445.0,"Fiction, Historical Fiction, Fantasy, Magical Realism, Historical, Audiobook, Race"
13165.0,0.975000023841858,Beneath Copper Falls,Colleen Coble,4.32,2511.0,333.0,"Christian Fiction, Mystery, Romance, Suspense, Fiction, Christian, Mystery Thriller"
7183.0,0.975000023841858,The Round House,Louise Erdrich,3.97,112667.0,11092.0,"Fiction, Historical Fiction, Mystery, Literary Fiction, Coming Of Age, Novels, Contemporary"
801.0,0.975000023841858,Medea,Euripides,3.92,71567.0,2892.0,"Classics, Plays, Drama, Mythology, Fiction, Theatre, School"
600.0,0.9739999771118164,Hagridden,Samuel Snoek-Brown,4.23,90.0,40.0,"Historical Fiction, Fiction"
9786.0,0.9729999899864196,Running Barefoot,Amy Harmon,4.29,15798.0,1835.0,"Romance, Contemporary, Young Adult, New Adult, Contemporary Romance, Fiction, Music"
12163.0,0.9729999899864196,Sex Lessons,Daniel  Grant,3.88,441.0,29.0,"Romance, Chick Lit, Humor, Contemporary Romance, Amazon, Adult, Adult Fiction"
2369.0,0.972000002861023,The Paper Bag Princess,Robert Munsch,4.31,50676.0,2291.0,"Picture Books, Childrens, Fantasy, Fiction, Dragons, Fairy Tales, Classics"
215.0,0.972000002861023,Shanghai Girls,Lisa See,3.91,151683.0,10417.0,"Historical Fiction, Fiction, China, Historical, Asia, Asian Literature, Adult Fiction"
10608.0,0.9710000157356262,Rubinrot,Kerstin Gier,4.12,146930.0,11933.0,"Fantasy, Young Adult, Time Travel, Romance, Historical Fiction, Fiction, Science Fiction"
243.0,0.9700000286102296,The Biographies of Jesus' Apostles: Ambassadors in Chains,James Allen Moseley,4.38,417.0,4.0,
7053.0,0.9700000286102296,Island of the Blue Dolphins,Scott O'Dell,3.86,324997.0,9630.0,"Young Adult, Fiction, Historical Fiction, Classics, Childrens, Middle Grade, Adventure"
234.0,0.9700000286102296,Shot Down: The True Story of Pilot Howard Snyder and the Crew of the B-17 Susan Ruth,Steve Snyder,4.21,8894.0,129.0,"History, Nonfiction, Military Fiction, Adult, Aviation, Biography, Adventure"
10029.0,0.968999981880188,The Obstacle Is the Way: The Timeless Art of Turning Trials into Triumph,Ryan Holiday,4.15,73363.0,4833.0,"Philosophy, Nonfiction, Self Help, Business, Personal Development, Psychology, Leadership"
12941.0,0.968999981880188,Time and Again: Time Was / Times Change,Nora Roberts,3.79,8762.0,303.0,"Romance, Time Travel, Fiction, Contemporary Romance, Fantasy, Science Fiction, Paranormal Romance"
1758.0,0.968999981880188,Break No Bones,Kathy Reichs,3.97,29759.0,1124.0,"Mystery, Fiction, Crime, Thriller, Mystery Thriller, Suspense, Murder Mystery"
9090.0,0.9679999947547911,Drama Kings: The Men Who Drive Strong Women Crazy,Dalma Heyn,3.27,30.0,7.0,"Psychology, Nonfiction"
