book_index,similarity_score,title,author,rating,no_of_ratings,no_of_reviews,genres
8004.0,0.9739999771118164,"Loves Music, Loves to Dance",Mary Higgins Clark,3.93,28530.0,981.0,"Mystery, Fiction, Suspense, Thriller, Mystery Thriller, Crime, Adult"
2244.0,0.9710000157356262,Savage Longings,Cassie Edwards,4.32,144.0,3.0,"Romance, Historical Romance, Historical, Westerns, Western Romance, Historical Fiction"
36.0,0.968999981880188,The Mosquito Bowl: A Game of Life and Death in World War II,Buzz Bissinger,3.84,2392.0,317.0,"Nonfiction, History, Sports, World War II, War, Military Fiction, Football"
7033.0,0.9660000205039978,The Blade Artist,Irvine Welsh,3.82,6925.0,451.0,"Fiction, Thriller, Crime, Mystery, Contemporary, Scotland, Novels"
13157.0,0.9660000205039978,Jassy,Norah Lofts,3.97,318.0,32.0,"Historical Fiction, Fiction, Gothic, Historical, Horror, British Literature, Fantasy"
12114.0,0.9649999737739564,Bias: A CBS Insider Exposes How the Media Distort the News,Bernard Goldberg,3.69,2248.0,208.0,"Nonfiction, Politics, Journalism, History, Business, Cultural, Biography"
1366.0,0.9639999866485596,The Angel of Innisfree,Patrick F. Rooney,4.49,59.0,17.0,"Fiction, Historical Fiction"
7881.0,0.9629999995231628,The Keeper of Lost Things,Ruth Hogan,3.81,140628.0,12948.0,"Fiction, Contemporary, Fantasy, Romance, Audiobook, Magical Realism, Book Club"
6166.0,0.9629999995231628,Prince of Fire,Daniel Silva,4.21,23340.0,915.0,"Fiction, Thriller, Mystery, Espionage, Mystery Thriller, Suspense, Spy Thriller"
13276.0,0.962000012397766,,,,,,
9652.0,0.962000012397766,Fatal Remedies,Donna Leon,3.93,9547.0,637.0,"Mystery, Fiction, Italy, Crime, Audiobook, Detective, Thriller"
2204.0,0.9610000252723694,Echoes from the Dead,Johan Theorin,3.79,8971.0,587.0,"Mystery, Crime, Fiction, Thriller, Scandinavian Literature, Sweden, Mystery Thriller"
13317.0,0.9610000252723694,,,,,,
11192.0,0.9610000252723694,Villa Incognito,Tom Robbins,3.68,18564.0,770.0,"Fiction, Humor, Literature, Magical Realism, Novels, Contemporary, American"
