book_index,similarity_score,title,author,rating,no_of_ratings,no_of_reviews,genres
728.0,0.9760000109672546,Shortest Way Home: One Mayor's Challenge and a Model for America's Future,Pete Buttigieg,4.2,15071.0,2093.0,"Nonfiction, Politics, Memoir, Biography, Audiobook, LGBT, Biography Memoir"
2684.0,0.975000023841858,The Billionaire's Dance,Melody Anne,4.07,11797.0,403.0,"Romance, Contemporary Romance, Contemporary, Chick Lit, Erotica, Fiction, Adult"
11329.0,0.975000023841858,"The Hobbit, Part One",J.R.R. Tolkien,4.31,376480.0,705.0,"Fantasy, Classics, Fiction, Adventure, Science Fiction Fantasy, High Fantasy, Young Adult"
11028.0,0.975000023841858,Testimony,Anita Shreve,3.58,29649.0,3475.0,"Fiction, Contemporary, Mystery, Audiobook, Adult, Drama, Adult Fiction"
7938.0,0.975000023841858,Foster Fox,William D. Writer,4.22,37.0,4.0,"Animals, Animal Fiction"
10157.0,0.9739999771118164,The Binding,Bridget Collins,3.87,70542.0,10729.0,"Fantasy, Historical Fiction, Fiction, Romance, LGBT, Historical, Magical Realism"
6539.0,0.9739999771118164,The Innocent Mage,Karen Miller,3.67,19697.0,977.0,"Fantasy, Fiction, Magic, High Fantasy, Epic Fantasy, Science Fiction Fantasy, Adult"
6162.0,0.9739999771118164,Unbound,Kim Harrison,3.92,6772.0,368.0,"Urban Fantasy, Anthologies, Paranormal, Fantasy, Vampires, Paranormal Romance, Romance"
12413.0,0.9739999771118164,The Gormenghast Novels,Mervyn Peake,4.01,9175.0,700.0,"Fantasy, Fiction, Classics, Gothic, Horror, Novels, Literature"
13272.0,0.9729999899864196,Irreconcilable Differences 'til death do us part,Ronnie C. Dawson,4.35,37.0,14.0,
11240.0,0.972000002861023,To the Nines,Janet Evanovich,4.16,117834.0,2323.0,"Mystery, Fiction, Humor, Chick Lit, Romance, Crime, Comedy"
8882.0,0.972000002861023,Children of the Moon,Evadeen Brickwood,4.83,6.0,3.0,
12018.0,0.9710000157356262,The Hound of Rowan,Henry H. Neff,4.04,13001.0,882.0,"Fantasy, Young Adult, Middle Grade, Magic, Fiction, Adventure, Mythology"
8145.0,0.9710000157356262,Sacred,Dennis Lehane,3.95,21089.0,1046.0,"Mystery, Fiction, Crime, Thriller, Mystery Thriller, Detective, Noir"
543.0,0.9710000157356262,When No One Is Watching,Alyssa Cole,3.52,83994.0,11574.0,"Thriller, Mystery, Fiction, Mystery Thriller, Audiobook, Horror, Contemporary"
7578.0,0.9700000286102296,Diary of a Wimpy Kid,Jeff Kinney,3.98,655102.0,20890.0,"Fiction, Humor, Childrens, Middle Grade, Young Adult, Realistic Fiction, Graphic Novels"
1543.0,0.9700000286102296,Freak of Nature,Katie Lee O'Guinn,4.0,217.0,24.0,"Paranormal, Young Adult, Witches, Fantasy, Romance, Magic, Paranormal Romance"
13066.0,0.9700000286102296,Fences,August Wilson,3.88,24894.0,1687.0,"Plays, Drama, Classics, School, Fiction, Read For School, Theatre"
8078.0,0.968999981880188,The Indwelling,Tim LaHaye,3.99,29308.0,450.0,"Christian Fiction, Christian, Fiction, Religion, Fantasy, Thriller, Christianity"
8648.0,0.968999981880188,We'll Always Have Paris: A Mother/Daughter Memoir,Jennifer Coburn,3.69,2628.0,421.0,"Travel, Nonfiction, Memoir, France, Biography, Biography Memoir, Parenting"
