timestamp,gpu_usage,gpu_memory
1746046689.613967,8.0446296778675,1853.0
1746046690.6414804,8.0446296778675,1853.0
1746046691.6673994,8.0446296778675,1853.0
1746046692.6963222,8.0446296778675,1853.0
1746046693.7301195,8.0446296778675,1853.0
1746046694.7627473,8.0446296778675,1853.0
1746046695.8006387,8.0446296778675,1853.0
1746046696.8341463,8.0446296778675,1853.0
1746046697.8702083,8.0446296778675,1853.0
1746046698.9042993,8.0446296778675,1853.0
1746046699.9409108,8.0446296778675,1853.0
1746046700.9789832,8.0446296778675,1853.0
1746046702.0152352,8.0446296778675,1853.0
1746046703.050296,8.0446296778675,1853.0
1746046704.0846834,8.0446296778675,1853.0
1746046705.120252,8.0446296778675,1853.0
1746046706.1572165,8.0446296778675,1853.0
1746046707.192666,8.0446296778675,1853.0
1746046708.2286236,8.0446296778675,1853.0
1746046709.2626753,8.0446296778675,1853.0
1746046710.2986891,8.0446296778675,1853.0
1746046711.3359582,8.0446296778675,1853.0
1746046712.3729126,8.0446296778675,1853.0
1746046713.408723,8.0446296778675,1853.0
1746046714.4441822,8.0446296778675,1853.0
1746046715.4785502,8.0446296778675,1853.0
1746046716.5149264,8.0446296778675,1853.0
1746046717.550109,8.0446296778675,1853.0
1746046718.585011,8.0446296778675,1853.0
1746046719.620347,8.0446296778675,1853.0
1746046720.656943,8.0446296778675,1853.0
1746046721.6922696,8.0446296778675,1853.0
1746046722.7286718,8.0446296778675,1853.0
1746046723.7687852,8.0446296778675,1853.0
1746046724.800479,8.0446296778675,1853.0
1746046725.8316598,8.0446296778675,1853.0
1746046726.8628378,8.0446296778675,1853.0
1746046727.8952532,8.0446296778675,1853.0
1746046728.9289708,8.0446296778675,1853.0
1746046729.9621735,8.0446296778675,1853.0
1746046730.9924366,8.0446296778675,1853.0
1746046732.0286043,8.0446296778675,1853.0
1746046733.06183,8.0446296778675,1853.0
1746046734.0923858,8.0446296778675,1853.0
1746046735.1260433,8.0446296778675,1853.0
1746046736.157848,8.0446296778675,1853.0
1746046737.1888182,8.0446296778675,1853.0
1746046738.2228577,8.0446296778675,1853.0
1746046739.254533,8.0446296778675,1853.0
1746046740.2860115,8.0446296778675,1853.0
1746046741.3185768,8.0446296778675,1853.0
1746046742.3515887,8.0446296778675,1853.0
1746046743.3878384,8.0446296778675,1853.0
1746046744.422109,8.0446296778675,1853.0
1746046745.4534352,8.0446296778675,1853.0
1746046746.4839919,8.0446296778675,1853.0
1746046747.5160313,8.0446296778675,1853.0
1746046748.5631828,8.0446296778675,1853.0
1746046749.596001,8.0446296778675,1853.0
1746046750.6281412,8.0446296778675,1853.0
1746046751.6633344,8.0446296778675,1853.0
1746046752.6965292,8.0446296778675,1853.0
1746046753.7298274,8.0446296778675,1853.0
1746046754.7635412,8.0446296778675,1853.0
1746046755.8007944,8.0446296778675,1853.0
1746046756.8358865,8.0446296778675,1853.0
1746046757.8673558,8.0446296778675,1853.0
1746046758.9030201,8.0446296778675,1853.0
1746046759.9393103,8.0446296778675,1853.0
1746046760.9739678,8.0446296778675,1853.0
1746046762.0082476,8.0446296778675,1853.0
1746046763.0460038,8.0446296778675,1853.0
1746046764.0809224,8.0446296778675,1853.0
1746046765.1183934,8.0446296778675,1853.0
1746046766.1535938,8.0446296778675,1853.0
1746046767.1858568,8.0446296778675,1853.0
1746046768.2197177,8.0446296778675,1853.0
1746046769.2558687,8.0446296778675,1853.0
1746046770.2907858,8.0446296778675,1853.0
1746046771.3244138,8.0446296778675,1853.0
1746046772.3579297,8.0446296778675,1853.0
1746046773.3958688,8.0446296778675,1853.0
1746046774.4353566,8.0446296778675,1853.0
1746046775.4699092,8.0446296778675,1853.0
1746046776.5026424,8.0446296778675,1853.0
1746046777.5374222,8.0446296778675,1853.0
1746046778.5734403,8.0446296778675,1853.0
1746046779.6066916,8.0446296778675,1853.0
1746046780.6400123,8.0446296778675,1853.0
1746046781.6741545,8.0446296778675,1853.0
1746046782.7078917,8.0446296778675,1853.0
1746046783.7432945,8.0446296778675,1853.0
1746046784.776951,8.0446296778675,1853.0
1746046785.8154466,8.0446296778675,1853.0
1746046786.851951,8.0446296778675,1853.0
1746046787.887066,8.0446296778675,1853.0
1746046788.9221902,8.0446296778675,1853.0
1746046789.9552877,8.0446296778675,1853.0
1746046790.9928753,8.0446296778675,1853.0
1746046792.0294168,8.0446296778675,1853.0
1746046793.0650465,8.0446296778675,1853.0
1746046794.098262,8.0446296778675,1853.0
1746046795.133346,8.0446296778675,1853.0
1746046796.1712217,8.0446296778675,1853.0
1746046797.2087824,8.0446296778675,1853.0
1746046798.2440302,8.0446296778675,1853.0
1746046799.2786303,8.0446296778675,1853.0
1746046800.3131323,8.0446296778675,1853.0
1746046801.351389,8.0446296778675,1853.0
1746046802.3879955,8.0446296778675,1853.0
1746046803.4264653,8.0446296778675,1853.0
1746046804.467858,8.0446296778675,1853.0
1746046805.5053086,8.0446296778675,1853.0
1746046806.54294,8.0446296778675,1853.0
1746046807.5800107,8.0446296778675,1853.0
1746046808.61373,8.0446296778675,1853.0
1746046809.647365,8.0446296778675,1853.0
1746046810.6847117,8.0446296778675,1853.0
1746046811.7237234,8.0446296778675,1853.0
1746046812.7636974,8.0446296778675,1853.0
1746046813.8058438,8.0446296778675,1853.0
1746046814.8436189,8.0446296778675,1853.0
1746046815.882492,8.0446296778675,1853.0
1746046816.9198763,8.0446296778675,1853.0
1746046817.958851,8.0446296778675,1853.0
1746046818.9952154,8.0446296778675,1853.0
1746046820.0303078,8.0446296778675,1853.0
1746046821.0664725,8.0446296778675,1853.0
1746046822.1045325,8.0446296778675,1853.0
1746046823.1441274,8.0446296778675,1853.0
1746046824.1776788,8.0446296778675,1853.0
1746046825.2084014,8.0446296778675,1853.0
1746046826.2406237,8.0446296778675,1853.0
1746046827.2767656,8.0446296778675,1853.0
1746046828.306873,8.0446296778675,1853.0
1746046829.33822,8.0446296778675,1853.0
1746046830.368985,8.0446296778675,1853.0
1746046831.3999557,8.0446296778675,1853.0
1746046832.4358487,8.0446296778675,1853.0
1746046833.4678192,8.0446296778675,1853.0
1746046834.498896,8.0446296778675,1853.0
1746046835.5406528,8.0446296778675,1853.0
1746046836.5746074,8.0446296778675,1853.0
1746046837.608571,8.0446296778675,1853.0
1746046838.6410658,8.0446296778675,1853.0
1746046839.6744256,8.0446296778675,1853.0
1746046840.7058923,8.0446296778675,1853.0
1746046841.7379959,8.0446296778675,1853.0
1746046842.7745388,8.0446296778675,1853.0
1746046843.8061829,8.0446296778675,1853.0
1746046844.8381567,8.0446296778675,1853.0
1746046845.8711517,8.0446296778675,1853.0
1746046846.9032764,8.0446296778675,1853.0
1746046847.9355083,8.0446296778675,1853.0
1746046848.971056,8.0446296778675,1853.0
1746046850.009313,8.0446296778675,1853.0
1746046851.043283,8.0446296778675,1853.0
1746046852.0756674,8.0446296778675,1853.0
1746046853.1084034,8.0446296778675,1853.0
1746046854.1415918,8.0446296778675,1853.0
1746046855.1745954,8.0446296778675,1853.0
1746046856.209987,8.0446296778675,1853.0
1746046857.249953,8.0446296778675,1853.0
1746046858.287473,8.0446296778675,1853.0
