timestamp,memory_usage
1742745161.1377475,1144.8671875
1742745162.139654,1145.0078125
1742745163.1409364,1145.0078125
1742745164.1423864,1145.0078125
1742745165.143885,1145.0078125
1742745166.144901,1145.0078125
1742745167.146393,1145.0078125
1742745168.1476464,1145.0078125
1742745169.1489136,1145.0078125
1742745170.1503918,1145.0078125
1742745171.1512606,1145.0078125
1742745172.1518333,1145.0078125
1742745173.1531284,1145.0078125
1742745174.1546237,1145.0078125
1742745175.156078,1145.0078125
1742745176.1575267,1145.0078125
1742745177.1588495,1145.0078125
1742745178.1603227,1145.0078125
1742745179.1611066,1145.0078125
1742745180.1625612,1145.0078125
1742745181.1640456,1145.0078125
1742745182.1649272,1145.0078125
