book_index,similarity_score,title,author,rating,no_of_ratings,no_of_reviews,genres
9779.0,0.509,Hearts at Stake,Alyxandra Harvey,3.96,17417.0,1258.0,"Vampires, Young Adult, Paranormal, Fantasy, Romance, Paranormal Romance, Urban Fantasy"
7033.0,0.498,The Blade Artist,Irvine Welsh,3.82,6925.0,451.0,"Fiction, Thriller, Crime, Mystery, Contemporary, Scotland, Novels"
5294.0,0.472,Six of Hearts,L.H. Cosway,4.04,16512.0,2017.0,"Romance, Contemporary, New Adult, Contemporary Romance, Mystery, Magic, Adult"
78.0,0.465,A Gracious Enemy & After the War Volume One,Michael G. Kramer,4.29,6622.0,19.0,"Epic, Drama, Novels, Contemporary, Fiction"
5972.0,0.454,Beneath A Blood Red Moon,Shannon Drake,3.98,2235.0,108.0,"Paranormal, Paranormal Romance, Romance, Vampires, Fantasy, Fiction, Mystery"
11192.0,0.454,Villa Incognito,Tom Robbins,3.68,18564.0,770.0,"Fiction, Humor, Literature, Magical Realism, Novels, Contemporary, American"
7444.0,0.453,Major Barbara,George Bernard Shaw,3.66,7166.0,245.0,"Plays, Drama, Classics, Fiction, Theatre, Literature, Irish Literature"
10707.0,0.429,The Milagro Beanfield War,John     Nichols,4.1,10351.0,510.0,"Fiction, Magical Realism, Historical Fiction, Humor, Novels, Literature, Contemporary"
5210.0,0.414,Kiss of Snow,Nalini Singh,4.45,31005.0,2266.0,"Paranormal Romance, Paranormal, Romance, Fantasy, Shapeshifters, Urban Fantasy, Adult"
5533.0,0.407,Byzantium,Stephen R. Lawhead,4.2,5006.0,368.0,"Historical Fiction, Fiction, Fantasy, Historical, Christian, Christian Fiction, Adventure"
11430.0,0.382,A Lua de Joana,Maria Teresa Maia Gonzalez,3.78,7626.0,229.0,"Portuguese Literature, Young Adult, Fiction, Childrens, Contemporary, Portugal, Classics"
9071.0,0.371,"Autobiography of Mark Twain: Volume 1, Reader's Edition",Mark Twain,3.79,8604.0,710.0,"Biography, Nonfiction, Autobiography, History, Memoir, Humor, Biography Memoir"
12335.0,0.366,Wir Kinder vom Bahnhof Zoo,Christiane V. Felscherinow,4.31,53863.0,2706.0,"Nonfiction, Biography, Classics, German Literature, Memoir, Germany, Contemporary"
1731.0,0.355,Mindful Eating with delicious raw vegan recipes,NataÃÂ¡a PantoviÃÂ,4.75,36.0,7.0,"Vegetarian, Vegan, Self Help, Nonfiction, Nutrition, Spirituality, Adult"
938.0,0.354,Answering the Call - A Daily Devotional for Paramedics and First Responders,Pat Patterson,4.45,20.0,4.0,
9617.0,0.351,How the One-Armed Sister Sweeps Her House,Cherie  Jones,3.7,14204.0,2036.0,"Fiction, Historical Fiction, Literary Fiction, Contemporary, Audiobook, Adult, Mystery"
8259.0,0.348,Malala's Magic Pencil,Malala Yousafzai,4.52,4851.0,873.0,"Picture Books, Biography, Nonfiction, Childrens, Memoir, Feminism, Cultural"
7072.0,0.345,Leading Hybrid and Remote Teams: A Manual on Benchmarking to Best Practices for Competitive Advantage,Gleb Tsipursky,4.43,42.0,22.0,"Business, Leadership, Nonfiction"
