book_index,similarity_score,title,author,rating,no_of_ratings,no_of_reviews,genres
303.0,0.645,Never Too Far,Abbi Glines,4.17,120317.0,6302.0,"Romance, New Adult, Contemporary, Contemporary Romance, Young Adult, Chick Lit, Adult"
6905.0,0.643,Mystic River,Dennis Lehane,4.16,141330.0,4620.0,"Mystery, Fiction, Thriller, Crime, Mystery Thriller, Suspense, Audiobook"
27.0,0.625,Dear Barack: The Extraordinary Partnership of Barack Obama and Angela Merkel,Claudia   Clark,4.28,6230.0,357.0,"Nonfiction, History, Book Club, How To, Politics, Inspirational, Education"
7128.0,0.561,Effacement,Hieronymus Hawkes,4.23,472.0,63.0,"Science Fiction, Contemporary, Novels, Drama, Mystery, Thriller, Fiction"
6936.0,0.56,Where There's Smoke,Kirsten Fullmer,4.3,3822.0,50.0,"Fiction, Cozy Mystery, Mystery, Romance, Contemporary"
9303.0,0.542,On the Genealogy of Morals,Friedrich Nietzsche,4.13,26757.0,1171.0,"Philosophy, Nonfiction, Classics, Psychology, German Literature, Religion, History"
12451.0,0.542,"""A Problem from Hell"": America and the Age of Genocide",Samantha Power,4.25,10195.0,647.0,"Nonfiction, History, Politics, War, Africa, American History, International Relations"
8451.0,0.533,Undaunted: My Struggle for Freedom and Survival in Burma,Zoya Phan,4.01,618.0,82.0,"Nonfiction, Asia, Biography, Memoir, History, War, Autobiography"
4161.0,0.53,Jimmy,Cat Johnson,3.88,1208.0,77.0,"Military Fiction, Romance, Contemporary, Contemporary Romance, Erotica, Military Romance, Novella"
867.0,0.53,Dear Mr. Henshaw,Beverly Cleary,3.77,40126.0,1909.0,"Fiction, Childrens, Middle Grade, Realistic Fiction, Young Adult, Classics, Juvenile"
9448.0,0.527,Take This Regret,Amy Lichtenhan,4.01,24595.0,1793.0,"Romance, Contemporary Romance, Contemporary, New Adult, Adult, Chick Lit, Drama"
74.0,0.513,My Life,Bill Clinton,3.73,48394.0,1252.0,"Biography, Nonfiction, Politics, History, Memoir, Autobiography, Presidents"
281.0,0.508,The Beauty Myth,Naomi Wolf,3.91,27556.0,1908.0,"Feminism, Nonfiction, Sociology, Psychology, Womens, Gender, Gender Studies"
1025.0,0.504,Shadow Puppets,Orson Scott Card,3.9,58286.0,1213.0,"Science Fiction, Fiction, Science Fiction Fantasy, Fantasy, Young Adult, Audiobook, Space"
1043.0,0.503,Beautiful Boy: A Father's Journey Through His Son's Addiction,David Sheff,4.14,83365.0,7520.0,"Nonfiction, Memoir, Biography, Audiobook, Mental Health, Biography Memoir, Psychology"
8882.0,0.499,Children of the Moon,Evadeen Brickwood,4.83,6.0,3.0,
9260.0,0.498,The Gene: An Intimate History,Siddhartha Mukherjee,4.36,46485.0,4294.0,"Science, Nonfiction, History, Biology, Medicine, Genetics, Health"
6949.0,0.495,Mort,Terry Pratchett,4.24,235006.0,7427.0,"Fantasy, Fiction, Humor, Comedy, Science Fiction Fantasy, Audiobook, Novels"
7040.0,0.493,Her Fearful Symmetry,Audrey Niffenegger,3.26,93303.0,12739.0,"Fiction, Fantasy, Paranormal, Mystery, Contemporary, Ghosts, Magical Realism"
1920.0,0.493,The Crow Road,Iain Banks,4.08,21836.0,947.0,"Fiction, Mystery, Contemporary, Scotland, Thriller, Novels, Crime"
11946.0,0.478,The Book of Secrets,Osho,4.18,3642.0,122.0,"Spirituality, Philosophy, Nonfiction, Self Help, Buddhism, Religion, Health"
11752.0,0.477,The Sandman Vol. 5: A Game of You,Neil Gaiman,4.41,63962.0,2258.0,"Graphic Novels, Comics, Fantasy, Fiction, Horror, Graphic Novels Comics, Comic Book"
8554.0,0.476,Turn Here Sweet Corn: Organic Farming Works,Atina Diffley,4.16,451.0,80.0,"Food, Gardening, Nonfiction, Memoir, Environment, Sustainability, Biography"
6901.0,0.469,Defending Jacob,William Landay,3.99,292191.0,23146.0,"Fiction, Mystery, Thriller, Crime, Mystery Thriller, Suspense, Audiobook"
1241.0,0.463,The Albino Album,Chavisa Woods,3.95,93.0,22.0,"Fiction, Queer, LGBT, Young Adult, Queer Lit, Southern Gothic, Literary Fiction"
9004.0,0.462,"Into the Dark, Vol. 3",Milly Silver,4.05,57.0,43.0,"Romance, Young Adult, Paranormal, Fantasy, Science Fiction, Urban Fantasy, Young Adult Paranormal"
455.0,0.462,Neil Patrick Harris: Choose Your Own Autobiography,Neil Patrick Harris,3.82,34912.0,3911.0,"Nonfiction, Memoir, Biography, Humor, Audiobook, Autobiography, Biography Memoir"
