book_index,similarity_score,title,author,rating,no_of_ratings,no_of_reviews,genres
41.0,0.831,The Throne of Fire,Rick Riordan,4.19,199615,7210,"Fantasy, Mythology, Young Adult, Middle Grade, Fiction, Adventure, Magic"
11337.0,0.509,Born Again,Charles W. Colson,4.26,6138,248,"Biography, Christian, Nonfiction, History, Autobiography, Politics, Religion"
3178.0,0.502,Anti-Stepbrother,Tijan,4.14,28476,2302,"Romance, New Adult, College, Contemporary, Contemporary Romance, Young Adult, Humor"
3208.0,0.481,Escaping Destiny,Amelia Hutchins,4.32,25431,1334,"Fantasy, Paranormal, Fae, Romance, Paranormal Romance, Magic, Urban Fantasy"
2494.0,0.479,The Good Spy: The Life and Death of Robert Ames,Kai Bird,3.94,3433,426,"Nonfiction, History, Biography, Espionage, Politics, Biography Memoir, War"
12006.0,0.471,The Templar Legacy,Steve Berry,3.83,52130,2467,"Fiction, Thriller, Mystery, Historical Fiction, Adventure, Mystery Thriller, Suspense"
8459.0,0.46,The Wind on the Heath,Tom Gallacher,3.5,6,0,
9353.0,0.451,Stubborn Twig: Three Generations in the Life of a Japanese American Family,Lauren Kessler,3.92,966,233,"Nonfiction, History, Japan, Biography, Audiobook, Memoir, Historical"
4125.0,0.448,Blue Room VIPs: Books 1-3,Emily Ryan-Davis,3.73,11,2,
4523.0,0.447,Illusion,Ahmad Mohamad Ali,5.0,1,0,
6832.0,0.443,Never Let Me Go,Kazuo Ishiguro,3.84,645161,47605,"Fiction, Science Fiction, Dystopia, Contemporary, Literary Fiction, Romance, Novels"
5040.0,0.441,The Saints of Swallow Hill,Donna Everhart,4.14,21515,1799,"Historical Fiction, Fiction, Historical, Audiobook, Southern, Adult, Contemporary"
12571.0,0.44,The Drifters,James A. Michener,4.05,7907,495,"Fiction, Historical Fiction, Travel, Classics, Novels, Adventure, Historical"
5736.0,0.44,Hawkmistress!,Marion Zimmer Bradley,3.99,4399,109,"Fantasy, Science Fiction, Fiction, Science Fiction Fantasy, Speculative Fiction, Adventure, Paranormal"
5720.0,0.437,King Hall,Scarlett Dawn,4.13,10173,731,"Paranormal, New Adult, Fantasy, Romance, Vampires, Magic, Paranormal Romance"
10825.0,0.434,The Kiss Quotient,Helen Hoang,3.92,398527,44283,"Romance, Contemporary, Fiction, Contemporary Romance, Adult, Audiobook, Chick Lit"
2186.0,0.433,Asi Melekler,Danielle Trussoni,3.44,17413,2544,"Fantasy, Fiction, Angels, Paranormal, Thriller, Urban Fantasy, Supernatural"
9735.0,0.432,Schattengesicht,Antje Wagner,3.9,40,8,Thriller
3411.0,0.431,Four Play,Amalie Silver,4.23,87,49,"Romance, Contemporary Romance"
5112.0,0.429,The Rookie,Scott Sigler,4.28,3597,283,"Science Fiction, Sports, Fiction, Audiobook, Fantasy, Young Adult, Football"
553.0,0.429,My Brilliant Friend,Elena Ferrante,4.02,304739,27185,"Fiction, Historical Fiction, Italy, Italian Literature, Literary Fiction, Contemporary, Audiobook"
2872.0,0.426,Get You the Moon,Hasnita Singh,3.8,50,18,"Romance, Contemporary"
9086.0,0.425,From Bruised Fell,Jane Finlay-Young,3.57,69,6,Fiction
3296.0,0.424,Slider,Stacy Borel,3.92,4099,321,"Romance, New Adult, Sports, Contemporary Romance, Contemporary, Sports Romance, Baseball"
1931.0,0.422,Indelible,Karin Slaughter,4.16,46160,1753,"Mystery, Thriller, Crime, Fiction, Suspense, Mystery Thriller, Audiobook"
6734.0,0.422,The Book of Illusions,Paul Auster,3.9,23421,1484,"Fiction, Mystery, American, Contemporary, Novels, Literature, Literary Fiction"
5080.0,0.421,Hush,Stacey R. Campbell,3.41,325,191,"Young Adult, Romance, Contemporary, Mystery, Boarding School, Fiction, Fantasy"
982.0,0.42,Tehanu,Ursula K. Le Guin,4.01,46947,2833,"Fantasy, Fiction, Young Adult, Science Fiction Fantasy, High Fantasy, Dragons, Magic"
4883.0,0.419,Slated,Teri Terry,4.07,30603,3131,"Young Adult, Dystopia, Science Fiction, Fantasy, Romance, Fiction, Mystery"
6576.0,0.416,Seven Days for an Eternity,Marc Levy,3.61,7128,314,"Romance, Fiction, France, Fantasy, Contemporary, French Literature, Roman"
