timestamp,gpu_usage,gpu_memory
1746044353.3850539,6.794304072241035,1565.0
1746044354.4181192,6.794304072241035,1565.0
1746044355.4499333,6.794304072241035,1565.0
1746044356.4807625,6.794304072241035,1565.0
1746044357.5145557,6.794304072241035,1565.0
1746044358.5445583,6.794304072241035,1565.0
1746044359.5768943,6.794304072241035,1565.0
1746044360.6071014,7.627854475992011,1757.0
1746044361.6376493,7.627854475992011,1757.0
1746044362.6731453,7.627854475992011,1757.0
1746044363.7049844,7.627854475992011,1757.0
1746044364.7359807,7.627854475992011,1757.0
1746044365.7727382,7.627854475992011,1757.0
1746044366.8067708,7.627854475992011,1757.0
1746044367.8381007,7.627854475992011,1757.0
1746044368.872922,7.627854475992011,1757.0
1746044369.9088116,7.627854475992011,1757.0
1746044370.9416857,7.627854475992011,1757.0
1746044371.9727824,7.627854475992011,1757.0
1746044373.005733,7.627854475992011,1757.0
1746044374.0371332,7.627854475992011,1757.0
1746044375.0702283,7.627854475992011,1757.0
1746044376.1025143,7.627854475992011,1757.0
1746044377.1352057,7.627854475992011,1757.0
1746044378.1719275,7.627854475992011,1757.0
1746044379.2079155,7.627854475992011,1757.0
1746044380.2386737,7.627854475992011,1757.0
1746044381.270377,7.627854475992011,1757.0
1746044382.308213,7.627854475992011,1757.0
1746044383.3434606,7.627854475992011,1757.0
1746044384.3760931,7.627854475992011,1757.0
1746044385.4098303,7.627854475992011,1757.0
1746044386.445053,7.627854475992011,1757.0
1746044387.47758,7.627854475992011,1757.0
1746044388.5107005,7.627854475992011,1757.0
1746044389.5454206,7.627854475992011,1757.0
1746044390.5787044,7.627854475992011,1757.0
1746044391.612042,7.627854475992011,1757.0
1746044392.6455767,7.627854475992011,1757.0
1746044393.6796374,7.627854475992011,1757.0
1746044394.7138534,7.627854475992011,1757.0
1746044395.7460482,7.627854475992011,1757.0
1746044396.7825553,7.627854475992011,1757.0
1746044397.8156002,7.627854475992011,1757.0
1746044398.8480783,7.627854475992011,1757.0
1746044399.8820593,7.627854475992011,1757.0
1746044400.919733,7.627854475992011,1757.0
1746044401.9537854,7.627854475992011,1757.0
1746044402.9872808,7.627854475992011,1757.0
1746044404.0206404,7.627854475992011,1757.0
1746044405.056647,7.627854475992011,1757.0
1746044406.094314,7.627854475992011,1757.0
1746044407.12709,7.627854475992011,1757.0
1746044408.1614833,7.627854475992011,1757.0
1746044409.195932,7.627854475992011,1757.0
1746044410.2292323,7.627854475992011,1757.0
1746044411.2631645,7.627854475992011,1757.0
1746044412.2988605,7.627854475992011,1757.0
1746044413.332868,7.627854475992011,1757.0
1746044414.3667874,7.627854475992011,1757.0
1746044415.4007344,7.627854475992011,1757.0
1746044416.437119,7.627854475992011,1757.0
1746044417.4713068,7.627854475992011,1757.0
1746044418.5070791,7.627854475992011,1757.0
1746044419.541275,7.627854475992011,1757.0
1746044420.5775523,7.627854475992011,1757.0
1746044421.6159008,7.627854475992011,1757.0
1746044422.6531503,7.627854475992011,1757.0
1746044423.686601,7.627854475992011,1757.0
1746044424.720866,7.627854475992011,1757.0
1746044425.7568588,7.627854475992011,1757.0
1746044426.7942688,7.627854475992011,1757.0
1746044427.828657,7.627854475992011,1757.0
1746044428.8626373,7.627854475992011,1757.0
1746044429.8956866,7.627854475992011,1757.0
1746044430.9341063,7.627854475992011,1757.0
1746044431.9691398,7.627854475992011,1757.0
1746044433.0031333,7.627854475992011,1757.0
1746044434.0371904,7.627854475992011,1757.0
1746044435.0720766,7.627854475992011,1757.0
1746044436.1084175,7.627854475992011,1757.0
1746044437.142571,7.627854475992011,1757.0
1746044438.1779146,7.627854475992011,1757.0
1746044439.214084,7.627854475992011,1757.0
1746044440.250533,7.627854475992011,1757.0
1746044441.286092,7.627854475992011,1757.0
1746044442.3192,7.627854475992011,1757.0
1746044443.353254,7.627854475992011,1757.0
1746044444.3896115,7.627854475992011,1757.0
1746044445.424142,7.627854475992011,1757.0
1746044446.4593627,7.627854475992011,1757.0
1746044447.4952922,7.627854475992011,1757.0
1746044448.5322013,7.627854475992011,1757.0
1746044449.5676365,7.627854475992011,1757.0
1746044450.6027553,7.627854475992011,1757.0
1746044451.6378977,7.627854475992011,1757.0
1746044452.665579,7.627854475992011,1757.0
